#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq/micro_IG078_R1.fastq.gz,output/micro_fastq/micro_IG078_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out/IG078_map.bowtie2.bz2 --nproc 20
#47454816 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	95.4100022	
k__Bacteria	2	4.5482118	
k__Eukaryota	2759	0.0417859	
k__Bacteria|p__Pseudomonadota	2|1224	3.8541344	
k__Bacteria|p__Actinomycetota	2|201174	0.4240308	
k__Bacteria|p__Cyanobacteriota	2|1117	0.2587138	
k__Eukaryota|p__Ascomycota	2759|4890	0.0417859	
k__Bacteria|p__Bacteroidota	2|976	0.0054301	
k__Bacteria|p__Thermomicrobiota	2|3027942	0.0038852	
k__Bacteria|p__Planctomycetota	2|203682	0.001493	
k__Bacteria|p__Bacteria_unclassified	2|	0.0005246	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	3.7332887	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.423628	
k__Bacteria|p__Cyanobacteriota|c__CFGB77182	2|1117|	0.2577557	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.1194702	
k__Eukaryota|p__Ascomycota|c__Dothideomycetes	2759|4890|147541	0.0417859	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0054301	
k__Bacteria|p__Thermomicrobiota|c__CFGB10236	2|3027942|	0.0038852	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.001493	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.0013755	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae	2|1117|3028117	0.0009581	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.0005246	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.0004028	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	3.6417117	
k__Bacteria|p__Cyanobacteriota|c__CFGB77182|o__OFGB77182	2|1117||	0.2577557	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.1194702	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Geodermatophilales	2|201174|1760|1643682	0.1014075	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.0945834	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales	2|1224|28211|3120395	0.0869923	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kineosporiales	2|201174|1760|622452	0.0796298	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.0759272	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.0580871	
k__Eukaryota|p__Ascomycota|c__Dothideomycetes|o__Cladosporiales	2759|4890|147541|2726946	0.0417859	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	2|201174|1760|85007	0.0073855	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Nakamurellales	2|201174|1760|1643684	0.0064635	
