#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq/micro_IG033_R1.fastq.gz,output/micro_fastq/micro_IG033_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out/IG033_map.bowtie2.bz2 --nproc 20
#42976330 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	96.3963768	
k__Bacteria	2	3.6020429	
k__Archaea	2157	0.0015803	
k__Bacteria|p__Actinomycetota	2|201174	2.2205242	
k__Bacteria|p__Pseudomonadota	2|1224	1.0985214	
k__Bacteria|p__Myxococcota	2|2818505	0.1291078	
k__Bacteria|p__Bacteroidota	2|976	0.1167221	
k__Bacteria|p__Planctomycetota	2|203682	0.0350056	
k__Bacteria|p__Bacteria_unclassified	2|	0.0021618	
k__Archaea|p__Nitrososphaerota	2157|651137	0.0015803	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.9913066	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	0.8706992	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.16739	
k__Bacteria|p__Actinomycetota|c__CFGB10042	2|201174|	0.1634386	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.1291078	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.0966494	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.0604322	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0350056	
k__Bacteria|p__Actinomycetota|c__CFGB52786	2|201174|	0.0293342	
k__Bacteria|p__Actinomycetota|c__Rubrobacteria	2|201174|84995	0.0284454	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.0139152	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.0079994	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0061575	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.0021618	
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria	2157|651137|1643678	0.0015803	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	2|201174|1760|85007	1.2672776	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.7938311	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.2659101	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.2160836	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.16739	
k__Bacteria|p__Actinomycetota|c__CFGB10042|o__OFGB10042	2|201174||	0.1634386	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Geodermatophilales	2|201174|1760|1643682	0.1347937	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Polyangiales	2|2818505||3031712	0.1291078	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.0966494	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micromonosporales	2|201174|1760|85008	0.0623192	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.0570462	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales	2|1224|28211|204458	0.0566449	
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Gemmatales	2|203682|203683|2691355	0.0350056	
k__Bacteria|p__Actinomycetota|c__CFGB52786|o__OFGB52786	2|201174||	0.0293342	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.0290776	
k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales	2|201174|84995|84996	0.0284454	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kineosporiales	2|201174|1760|622452	0.01553	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.0139152	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales	2|1224|28211|3120395	0.0114866	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales	2|201174|1497346|588673	0.0079994	
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0061575	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Micropepsales	2|1224|28211|1921567	0.0052865	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales	2|1224|28216|32003	0.0033861	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.0021618	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.0020718	
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales	2157|651137|1643678|1033996	0.0015803	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.0013783	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales	2|201174|1760|85011	0.0003148	
