#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq/micro_IG014_R1.fastq.gz,output/micro_fastq/micro_IG014_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out/IG014_map.bowtie2.bz2 --nproc 20
#7669806 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	96.1878436	
k__Bacteria	2	3.8121564	
k__Bacteria|p__Actinomycetota	2|201174	1.3511863	
k__Bacteria|p__Pseudomonadota	2|1224	1.2444592	
k__Bacteria|p__Myxococcota	2|2818505	1.2070955	
k__Bacteria|p__Bacteroidota	2|976	0.0084803	
k__Bacteria|p__Gemmatimonadota	2|142182	0.0009352	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.3511863	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	1.2444592	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	1.2070955	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.0084803	
k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia	2|142182|1804991	0.0009352	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	1.2303958	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	1.1756551	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Nannocystales	2|2818505||3031713	0.7478748	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Polyangiales	2|2818505||3031712	0.4592206	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales	2|201174|1760|85011	0.1175633	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kineosporiales	2|201174|1760|622452	0.0382662	
