#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq/micro_IG017_R1.fastq.gz,output/micro_fastq/micro_IG017_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out/IG017_map.bowtie2.bz2 --nproc 20
#37054884 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	97.8388625	
k__Bacteria	2	2.1611375	
k__Bacteria|p__Pseudomonadota	2|1224	1.1802337	
k__Bacteria|p__Actinomycetota	2|201174	0.834172	
k__Bacteria|p__Bacteroidota	2|976	0.0739695	
k__Bacteria|p__Myxococcota	2|2818505	0.0365272	
k__Bacteria|p__Planctomycetota	2|203682	0.0362351	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	0.9378432	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.7808159	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.0908282	
k__Bacteria|p__Pseudomonadota|c__CFGB40736	2|1224|	0.0864923	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.06507	
k__Bacteria|p__Actinomycetota|c__CFGB5329	2|201174|	0.0533561	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.0383252	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.0365272	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0314177	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0248443	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.0108	
k__Bacteria|p__Planctomycetota|c__CFGB80449	2|203682|	0.0048174	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.8516527	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	2|201174|1760|85007	0.3582815	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.234306	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.1211621	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.0908282	
k__Bacteria|p__Pseudomonadota|c__CFGB40736|o__OFGB40736	2|1224||	0.0864923	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.06507	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales	2|201174|1760|85011	0.0626409	
k__Bacteria|p__Actinomycetota|c__CFGB5329|o__OFGB5329	2|201174||	0.0533561	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.0383252	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Polyangiales	2|2818505||3031712	0.0365272	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales	2|1224|28211|204458	0.031262	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Micropepsales	2|1224|28211|1921567	0.0302023	
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0248443	
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Gemmatales	2|203682|203683|2691355	0.0231757	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.0230892	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.0108	
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Isosphaerales	2|203682|203683|2691356	0.0082419	
k__Bacteria|p__Planctomycetota|c__CFGB80449|o__OFGB80449	2|203682||	0.0048174	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.0029388	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales	2|1224|28211|3120395	0.001637	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kineosporiales	2|201174|1760|622452	0.0014866	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae	2|1224|28211|356|119045	0.5443802	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales|f__Nocardiaceae	2|201174|1760|85007|85025	0.3582815	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales|f__Pseudonocardiaceae	2|201174|1760|85010|2070	0.234306	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae	2|1224|28211|356|41294	0.2016826	
k__Bacteria|p__Pseudomonadota|c__CFGB40736|o__OFGB40736|f__FGB40736	2|1224|||	0.0864923	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae	2|1224|28211|356|82115	0.0815906	
