#mpa_vJan25_CHOCOPhlAnSGB_202503
#/opt/homebrew/Caskroom/miniconda/base/bin/metaphlan output/micro_fastq/micro_IG042_R1.fastq.gz,output/micro_fastq/micro_IG042_R2.fastq.gz --input_type fastq --mapout output/metaphlan_out/IG042_map.bowtie2.bz2 --nproc 8
#35360212 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	97.0576336	
k__Bacteria	2	2.929144	
k__Archaea	2157	0.0132224	
k__Bacteria|p__Pseudomonadota	2|1224	2.0728465	
k__Bacteria|p__Actinomycetota	2|201174	0.7884593	
k__Bacteria|p__Bacteria_unclassified	2|	0.0431442	
k__Bacteria|p__Myxococcota	2|2818505	0.0215007	
k__Archaea|p__Nitrososphaerota	2157|651137	0.0132224	
k__Bacteria|p__Bacteroidota	2|976	0.0025977	
k__Bacteria|p__Planctomycetota	2|203682	0.0005955	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	1.5833324	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.6920223	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.4273278	
k__Bacteria|p__Actinomycetota|c__CFGB10042	2|201174|	0.0853278	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.0621864	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.0431442	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.0215007	
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria	2157|651137|1643678	0.0132224	
k__Bacteria|p__Actinomycetota|c__Rubrobacteria	2|201174|84995	0.0068458	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.0042634	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0016179	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.0009798	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0005955	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	1.5391918	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.4273278	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.4202446	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	2|201174|1760|85007	0.1157859	
k__Bacteria|p__Actinomycetota|c__CFGB10042|o__OFGB10042	2|201174||	0.0853278	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.0807745	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.0621864	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.0431442	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.0320702	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.0249119	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Polyangiales	2|2818505||3031712	0.0215007	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales	2|201174|1760|85011	0.0213008	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micromonosporales	2|201174|1760|85008	0.0177377	
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales	2157|651137|1643678|1033996	0.0132224	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Geodermatophilales	2|201174|1760|1643682	0.0112669	
k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales	2|201174|84995|84996	0.0068458	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales	2|1224|28211|204458	0.0057872	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Gaiellales	2|201174|1497346|1154584	0.003418	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.0032044	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales	2|1224|28211|3120395	0.0030789	
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0016179	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.0009798	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales	2|201174|1497346|588673	0.0008454	
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Gemmatales	2|203682|203683|2691355	0.0005955	
