#mpa_vJan25_CHOCOPhlAnSGB_202503
#/opt/homebrew/Caskroom/miniconda/base/bin/metaphlan output/micro_fastq/micro_IG082_R1.fastq.gz,output/micro_fastq/micro_IG082_R2.fastq.gz --input_type fastq --mapout output/metaphlan_out/IG082_map.bowtie2.bz2 --nproc 8
#52728204 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	97.8249401	
k__Bacteria	2	2.1750599	
k__Bacteria|p__Pseudomonadota	2|1224	1.0280655	
k__Bacteria|p__Actinomycetota	2|201174	0.7987343	
k__Bacteria|p__Myxococcota	2|2818505	0.3075763	
k__Bacteria|p__Cyanobacteriota	2|1117	0.0290832	
k__Bacteria|p__Bacteroidota	2|976	0.0096575	
k__Bacteria|p__Planctomycetota	2|203682	0.0019431	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.7931491	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	0.6878141	
k__Bacteria|p__Myxococcota|c__Myxococcia	2|2818505|32015	0.3075763	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.2422479	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.0980035	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae	2|1117|3028117	0.0290832	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0096575	
k__Bacteria|p__Actinomycetota|c__CFGB10042	2|201174|	0.0050226	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0019431	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.0005626	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.6657388	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.5545953	
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales	2|2818505|32015|29	0.3075763	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.2422479	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.115256	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.0980035	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.0541906	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micromonosporales	2|201174|1760|85008	0.0424835	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae|o__Nostocales	2|1117|3028117|1161	0.0155121	
