#mpa_vJan25_CHOCOPhlAnSGB_202503
#/opt/homebrew/Caskroom/miniconda/base/bin/metaphlan output/micro_fastq/micro_IG101_R1.fastq.gz,output/micro_fastq/micro_IG101_R2.fastq.gz --input_type fastq --mapout output/metaphlan_out/IG101_map.bowtie2.bz2 --nproc 8
#19725780 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	97.6360377	
k__Bacteria	2	2.3639623	
k__Bacteria|p__Pseudomonadota	2|1224	1.9566965	
k__Bacteria|p__Actinomycetota	2|201174	0.3875656	
k__Bacteria|p__Bacteria_unclassified	2|	0.0141143	
k__Bacteria|p__Bacteroidota	2|976	0.0055858	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	1.572656	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.3875656	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.3204586	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.0635819	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.0141143	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0055858	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	1.5665061	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.3204586	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.226288	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.075865	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.0531379	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Geodermatophilales	2|201174|1760|1643682	0.0468093	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kineosporiales	2|201174|1760|622452	0.0353504	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.0141143	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales	2|1224|28216|32003	0.010444	
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0055858	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.0032531	
