#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq_batch2/micro_IG051_R1.fastq.gz,output/micro_fastq_batch2/micro_IG051_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out_with_unclassified_batch2/IG051_map.bowtie2.bz2 --nproc 20
#35626046 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	95.5316652	
k__Bacteria	2	4.4683348	
k__Bacteria|p__Pseudomonadota	2|1224	3.9795232	
k__Bacteria|p__Actinomycetota	2|201174	0.3592681	
k__Bacteria|p__Bacteria_unclassified	2|	0.0860342	
k__Bacteria|p__Bacteroidota	2|976	0.0408152	
k__Bacteria|p__Myxococcota	2|2818505	0.0015512	
k__Bacteria|p__Planctomycetota	2|203682	0.0011429	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	3.4265109	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.346026	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.3144223	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.23859	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.0860342	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0324883	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.0083268	
k__Bacteria|p__Actinomycetota|c__CFGB5329	2|201174|	0.0069483	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.0062938	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.0015512	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0011429	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	3.2958876	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.3144223	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.23859	
