#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq_batch2/micro_IG094_R1.fastq.gz,output/micro_fastq_batch2/micro_IG094_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out_with_unclassified_batch2/IG094_map.bowtie2.bz2 --nproc 20
#39283980 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	97.934527	
k__Bacteria	2	2.065473	
k__Bacteria|p__Pseudomonadota	2|1224	1.5994891	
k__Bacteria|p__Actinomycetota	2|201174	0.3743469	
k__Bacteria|p__Bacteria_unclassified	2|	0.072251	
k__Bacteria|p__Bacteroidota	2|976	0.017734	
k__Bacteria|p__Myxococcota	2|2818505	0.0016519	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	1.5335855	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.3743469	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.072251	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.0637409	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0119905	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.0057436	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.0021627	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.0016519	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	1.5203224	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.1658053	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kineosporiales	2|201174|1760|622452	0.079945	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micromonosporales	2|201174|1760|85008	0.0734584	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.072251	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.0637409	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Geodermatophilales	2|201174|1760|1643682	0.043401	
