#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq_batch2/micro_IG095_R1.fastq.gz,output/micro_fastq_batch2/micro_IG095_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out_with_unclassified_batch2/IG095_map.bowtie2.bz2 --nproc 20
#52581782 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	98.0163795	
k__Bacteria	2	1.9836205	
k__Bacteria|p__Pseudomonadota	2|1224	1.0997962	
k__Bacteria|p__Actinomycetota	2|201174	0.6808055	
k__Bacteria|p__Bacteroidota	2|976	0.066819	
k__Bacteria|p__Cyanobacteriota	2|1117	0.0599056	
k__Bacteria|p__Myxococcota	2|2818505	0.0352138	
k__Bacteria|p__Planctomycetota	2|203682	0.0237435	
k__Bacteria|p__Gemmatimonadota	2|142182	0.0120525	
k__Bacteria|p__Bacteria_unclassified	2|	0.0052843	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	1.0686787	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.6744048	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae	2|1117|3028117	0.0599056	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.0352138	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.034541	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0322781	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.0308776	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0237435	
k__Bacteria|p__Gemmatimonadota|c__Gemmatimonadia	2|142182|219685	0.0120525	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.0064007	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.0052843	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.0002399	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.950778	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.4450078	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micromonosporales	2|201174|1760|85008	0.1111662	
