"","IG046","IG096","IG013","IG022","IG023","IG024","IG107","IG108","IG114","IG116","IG118","IG025","IG054","IG056","IG057","IG058","IG059","IG042","IG074","IG075","IG081","IG082","IG083","IG011","IG103","IG104","IG105","IG014","IG017","IG026","IG106","IG027","IG019","IG020","IG029","IG030","IG033","IG036","IG038","IG039","IG040","IG041","IG047","IG077","IG012","IG078","IG080","IG085","IG084","IG070","IG101","IG060","IG061","IG062","IG063","IG064","IG065","IG067","IG068","IG069","IG045","IG102","IG021","IG113","IG119","IG120","IG055","IG072","IG073","IG015","IG016","IG018","IG051","IG052","IG037","IG028","IG031","IG110","IG034","IG035","IG099","IG044","IG076","IG079","IG111","IG087","IG089","IG090","IG091","IG092","IG093","IG094","IG095","IG048","IG049","IG112","IG066"
"IG118",0.9375,0.933333333333333,0.964285714285714,0.931818181818182,0.961038961038961,0.939393939393939,0.863636363636364,0.88,0.963636363636364,0.846153846153846,0,0.962962962962963,0.984375,0.989130434782609,0.978021978021978,0.98,0.888888888888889,0.951612903225806,0.948275862068966,0.956521739130435,0.978723404255319,0.985507246376812,0.974683544303797,0.96875,0.96,0.96078431372549,0.974358974358974,0.92,0.943396226415094,0.916666666666667,0.939393939393939,0.933333333333333,0.962264150943396,0.968421052631579,0.964285714285714,0.962962962962963,0.965116279069767,0.9625,0.91304347826087,0.955882352941176,1,0.967213114754098,1,0.952380952380952,0.959183673469388,0.96,0.958333333333333,0.953488372093023,0.9375,0.931034482758621,0.933333333333333,0.973451327433628,0.969387755102041,0.962264150943396,0.953488372093023,0.94,0.923076923076923,0.928571428571429,0.926829268292683,0.96969696969697,0.96969696969697,0.91304347826087,0.947368421052632,0.916666666666667,0.964285714285714,0.888888888888889,0.973333333333333,0.963855421686747,0.944444444444444,0.833333333333333,0.939393939393939,0.923076923076923,0.9375,0.975,0.951219512195122,0.973684210526316,0.966292134831461,0.935483870967742,0.977777777777778,0.943396226415094,0.964285714285714,1,0.974137931034483,0.955555555555556,0.949152542372881,0.939393939393939,0.875,0.926829268292683,0.94,0.939393939393939,0.947368421052632,0.90625,0.96078431372549,0.894736842105263,0.970149253731343,0.914285714285714,0.934782608695652
"IG025",0.764705882352941,0.833333333333333,0.698795180722892,0.845238095238095,0.673469387755102,0.712121212121212,0.846153846153846,0.818181818181818,0.961165048543689,0.934426229508197,0.962962962962963,0,0.982300884955752,0.924812030075188,0.948529411764706,0.913978494623656,0.888888888888889,0.861386138613861,0.855670103092784,0.847058823529412,0.819277108433735,0.888888888888889,0.775700934579439,0.847222222222222,0.88235294117647,0.816091954022989,0.783783783783784,0.945205479452055,0.781609195402299,0.830769230769231,0.851351351351351,0.873563218390805,0.846153846153846,0.870229007633588,0.765625,0.864406779661017,0.851239669421488,0.790909090909091,0.863636363636364,0.752577319587629,0.822784810126582,0.78494623655914,0.921052631578947,0.825,0.783132530120482,0.827586206896552,0.940677966101695,0.908045977011494,0.833333333333333,0.842857142857143,0.845070422535211,0.822695035460993,0.847328244274809,0.719512195121951,0.766233766233766,0.842696629213483,0.818181818181818,0.873239436619718,0.779220779220779,0.782608695652174,0.727272727272727,0.790322580645161,0.714285714285714,0.986666666666667,0.803030303030303,0.852459016393443,0.932773109243697,0.847457627118644,0.857142857142857,0.873015873015873,0.835616438356164,0.896551724137931,0.811764705882353,0.742857142857143,0.8375,0.651515151515151,0.80672268907563,0.830985915492958,0.743362831858407,0.795454545454545,0.784615384615385,0.91044776119403,0.873333333333333,0.945652173913044,0.755555555555555,0.785714285714286,0.850746268656717,0.763157894736842,0.773809523809524,0.75,0.777777777777778,0.866666666666667,0.842696629213483,0.854838709677419,0.706521739130435,0.871794871794872,0.875
"IG054",0.989130434782609,0.971153846153846,0.973684210526316,0.95049504950495,0.97037037037037,0.978260869565217,0.975609756097561,0.964285714285714,0.905660377358491,0.986301369863014,0.984375,0.982300884955752,0,0.857142857142857,0.764227642276423,0.842105263157895,0.94047619047619,0.957983193277311,0.909090909090909,0.980952380952381,0.971153846153846,0.968,0.962962962962963,0.977777777777778,0.9375,0.953271028037383,0.96875,0.951219512195122,0.982300884955752,0.975903614457831,0.978260869565217,0.93,0.944444444444444,0.870503597122302,0.988505747126437,0.932835820895522,0.911764705882353,0.948148148148148,0.962962962962963,0.96,0.99009900990099,0.983333333333333,0.988888888888889,0.95959595959596,0.932038834951456,0.972222222222222,0.873949579831933,0.938775510204082,0.966666666666667,0.96551724137931,0.965909090909091,0.939393939393939,0.918918918918919,0.972972972972973,0.980392156862745,0.933333333333333,0.976470588235294,0.94047619047619,0.948979591836735,0.966666666666667,0.955056179775281,0.962962962962963,0.979381443298969,0.924050632911392,0.926829268292683,0.974025974025974,0.847457627118644,0.964285714285714,0.968085106382979,0.947368421052632,0.967032967032967,1,0.962264150943396,0.963235294117647,0.959183673469388,0.979166666666667,0.958620689655172,0.954545454545454,0.965753424657534,0.963963963963964,0.964705882352941,0.987654320987654,0.894409937888199,0.94,0.965811965811966,0.978260869565217,0.988235294117647,0.948979591836735,0.981818181818182,0.989247311827957,0.965217391304348,0.955555555555556,0.901960784313726,0.987341772151899,0.959349593495935,0.945652173913044,0.930693069306931
"IG056",0.947826086956522,0.846153846153846,0.858267716535433,0.834782608695652,0.908496732026144,0.929824561403509,0.912621359223301,0.915094339622642,0.948905109489051,0.98,0.989130434782609,0.924812030075188,0.857142857142857,0,0.758620689655172,0.745454545454545,0.885714285714286,0.929577464788732,0.825396825396825,0.969465648854962,0.9453125,0.924657534246575,0.87248322147651,0.909090909090909,0.87,0.888888888888889,0.885964912280702,0.934579439252336,0.924812030075188,0.881188118811881,0.87037037037037,0.875,0.854838709677419,0.898809523809524,0.935779816513761,0.8125,0.857142857142857,0.866666666666667,0.901960784313726,0.910344827586207,0.934426229508197,0.936170212765957,0.991525423728813,0.81981981981982,0.878048780487805,0.896825396825397,0.905405405405405,0.88135593220339,0.9,0.91743119266055,0.927927927927928,0.884615384615385,0.887573964497041,0.916030534351145,0.909090909090909,0.947368421052632,0.894230769230769,0.885714285714286,0.889830508474576,0.889908256880734,0.956896551724138,0.912621359223301,0.895652173913044,0.972727272727273,0.884615384615385,0.980952380952381,0.757575757575757,0.854304635761589,0.863636363636364,0.941176470588235,0.948275862068966,0.969387755102041,0.868852459016394,0.888157894736842,0.916666666666667,0.932203389830508,0.901840490797546,0.928571428571429,0.867088607594937,0.891472868217054,0.84,0.981481481481482,0.842696629213483,0.961240310077519,0.904411764705882,0.920353982300885,0.903846153846154,0.860869565217391,0.939393939393939,0.910714285714286,0.84251968503937,0.849056603773585,0.823529411764706,0.897959183673469,0.869565217391304,0.893805309734513,0.857142857142857
"IG057",0.93859649122807,0.884297520661157,0.917910447761194,0.883333333333333,0.92258064516129,0.929824561403509,0.943396226415094,0.925233644859813,0.909090909090909,0.96969696969697,0.978021978021978,0.948529411764706,0.764227642276423,0.758620689655172,0,0.745454545454545,0.916666666666667,0.906474820143885,0.84375,0.977272727272727,0.953488372093023,0.917241379310345,0.901960784313726,0.928571428571429,0.881188118811881,0.888888888888889,0.923728813559322,0.954128440366972,0.916666666666667,0.94392523364486,0.910714285714286,0.826086956521739,0.873015873015873,0.850931677018633,0.964285714285714,0.844594594594595,0.857142857142857,0.874172185430464,0.923076923076923,0.910344827586207,0.968253968253968,0.951048951048951,0.982905982905983,0.889830508474576,0.904761904761905,0.946969696969697,0.882758620689655,0.909090909090909,0.947826086956522,0.936936936936937,0.946902654867257,0.896739130434783,0.887573964497041,0.940298507462687,0.952380952380952,0.923076923076923,0.935185185185185,0.906542056074766,0.899159663865546,0.919642857142857,0.93859649122807,0.933333333333333,0.923728813559322,0.94392523364486,0.945454545454545,0.980952380952381,0.698412698412698,0.891025641025641,0.922413793103448,0.951456310679612,0.939130434782609,0.969387755102041,0.913385826771653,0.888157894736842,0.925619834710744,0.941176470588235,0.895061728395062,0.918918918918919,0.895061728395062,0.9,0.895238095238095,0.981481481481482,0.822857142857143,0.919354838709677,0.928057553956835,0.957264957264957,0.934579439252336,0.908333333333333,0.947368421052632,0.939130434782609,0.902985074626866,0.849056603773585,0.870967741935484,0.951456310679612,0.901408450704225,0.922413793103448,0.866666666666667
"IG058",0.917808219178082,0.865853658536585,0.855555555555556,0.82051282051282,0.903508771929825,0.857142857142857,0.888888888888889,0.893939393939394,0.948453608247423,0.947368421052632,0.98,0.913978494623656,0.842105263157895,0.745454545454545,0.745454545454545,0,0.790322580645161,0.942307692307692,0.835164835164835,0.931034482758621,0.955056179775281,0.925233644859813,0.854545454545455,0.885714285714286,0.816666666666667,0.873563218390805,0.866666666666667,0.925373134328358,0.913978494623656,0.854838709677419,0.805970149253731,0.879518072289157,0.837209302325581,0.865079365079365,0.911764705882353,0.81651376146789,0.883333333333333,0.896551724137931,0.852459016393443,0.905660377358491,0.939759036144578,0.909090909090909,0.959459459459459,0.780821917808219,0.8,0.858823529411765,0.909090909090909,0.875,0.887323943661972,0.865671641791045,0.930555555555556,0.881944444444444,0.876923076923077,0.876404494382023,0.860759493670886,0.911111111111111,0.876923076923077,0.846153846153846,0.873417721518987,0.855072463768116,0.932432432432432,0.852459016393443,0.851351351351351,0.971014492753623,0.861538461538462,0.951612903225806,0.78,0.870689655172414,0.814285714285714,0.935483870967742,0.918918918918919,0.964912280701754,0.829268292682927,0.866071428571429,0.826666666666667,0.909090909090909,0.912698412698413,0.931506849315069,0.895161290322581,0.902173913043478,0.84375,0.953846153846154,0.861111111111111,0.966292134831461,0.861702127659574,0.857142857142857,0.892307692307692,0.844155844155844,0.898876404494382,0.904109589041096,0.858695652173913,0.769230769230769,0.790123456790124,0.88135593220339,0.871287128712871,0.847222222222222,0.825
"IG059",0.884615384615385,0.8,0.828571428571429,0.873015873015873,0.893617021276596,0.82,0.86046511627907,0.844444444444444,0.961538461538461,0.945945945945946,0.888888888888889,0.888888888888889,0.94047619047619,0.885714285714286,0.916666666666667,0.790322580645161,0,0.94047619047619,0.896103896103896,0.941176470588235,0.971428571428571,0.978260869565217,0.894736842105263,0.86,0.936170212765957,0.884057971014493,0.915254237288136,0.914893617021277,0.873239436619718,0.780487804878049,0.843137254901961,0.857142857142857,0.855072463768116,0.939130434782609,0.895833333333333,0.863157894736842,0.933962264150943,0.908163265306122,0.804878048780488,0.932584269662921,0.901639344262295,0.89873417721519,0.901960784313726,0.763636363636364,0.828125,0.830769230769231,0.957894736842105,0.921875,0.816326530612245,0.9,0.901960784313726,0.89763779527559,0.922413793103448,0.871428571428571,0.85,0.959459459459459,0.844444444444444,0.92,0.866666666666667,0.84,0.905660377358491,0.911111111111111,0.836363636363636,0.936170212765957,0.872340425531915,0.9,0.89010989010989,0.910891089108911,0.807692307692308,0.928571428571429,0.907407407407407,0.88235294117647,0.80952380952381,0.929292929292929,0.824561403508772,0.932203389830508,0.905660377358491,0.944444444444444,0.884615384615385,0.888888888888889,0.847826086956522,0.906976744186046,0.924812030075188,0.971014492753623,0.868421052631579,0.865384615384615,0.891304347826087,0.866666666666667,0.915492957746479,0.907407407407407,0.849315068493151,0.795918367346939,0.815384615384615,0.783783783783784,0.905882352941176,0.892857142857143,0.876923076923077
"IG042",0.879518072289157,0.83695652173913,0.83,0.752941176470588,0.712962962962963,0.839506172839506,0.833333333333333,0.824324324324324,0.91588785046729,0.911764705882353,0.951612903225806,0.861386138613861,0.957983193277311,0.929577464788732,0.906474820143885,0.942307692307692,0.94047619047619,0,0.787878787878788,0.83695652173913,0.873684210526316,0.747572815533981,0.75,0.864197530864198,0.896103896103896,0.845360824742268,0.862068965517241,0.911392405063291,0.763440860215054,0.91025641025641,0.894117647058823,0.83695652173913,0.848484848484848,0.753968253968254,0.857142857142857,0.874015748031496,0.735042735042735,0.709090909090909,0.894736842105263,0.75,0.914893617021277,0.900900900900901,0.97752808988764,0.855555555555556,0.865979381443299,0.86734693877551,0.844827586206896,0.818181818181818,0.892857142857143,0.81578947368421,0.8625,0.80952380952381,0.787878787878788,0.747252747252747,0.818181818181818,0.697674418604651,0.87012987012987,0.780821917808219,0.816091954022989,0.8375,0.851851851851852,0.894736842105263,0.821428571428572,0.963414634146341,0.886075949367089,0.887323943661972,0.9375,0.760683760683761,0.897727272727273,0.840579710144927,0.880952380952381,0.942028985507246,0.842105263157895,0.773913043478261,0.827586206896552,0.804878048780488,0.792,0.835443037974683,0.811023622047244,0.763440860215054,0.826666666666667,0.975,0.789115646258503,0.907216494845361,0.813725490196078,0.880952380952381,0.788732394366197,0.773809523809524,0.769230769230769,0.794871794871795,0.760416666666667,0.853658536585366,0.868686868686869,0.947368421052632,0.792452830188679,0.817073170731707,0.758620689655172
"IG074",0.844155844155844,0.829545454545454,0.744444444444444,0.657894736842105,0.836206896551724,0.831168831168831,0.787878787878788,0.761194029850746,0.891089108910891,0.90625,0.948275862068966,0.855670103092784,0.909090909090909,0.825396825396825,0.84375,0.835164835164835,0.896103896103896,0.787878787878788,0,0.829545454545454,0.89247311827957,0.80952380952381,0.704761904761905,0.72463768115942,0.808823529411765,0.744186046511628,0.8125,0.876712328767123,0.819148936170213,0.791044776119403,0.767123287671233,0.759036144578313,0.735632183908046,0.795275590551181,0.864864864864865,0.700934579439252,0.725663716814159,0.673076923076923,0.805970149253731,0.788461538461539,0.886363636363636,0.91743119266055,0.976470588235294,0.777777777777778,0.767441860465116,0.811111111111111,0.849557522123894,0.795180722891566,0.813333333333333,0.788732394366197,0.791666666666667,0.804195804195804,0.818181818181818,0.804347826086956,0.795180722891566,0.813186813186813,0.742424242424242,0.75,0.730769230769231,0.780821917808219,0.8875,0.823529411764706,0.75,0.93421052631579,0.816901408450704,0.91304347826087,0.788990825688073,0.631067961165048,0.63235294117647,0.848484848484848,0.860759493670886,0.904761904761905,0.767441860465116,0.787610619469027,0.847058823529412,0.853658536585366,0.804878048780488,0.857142857142857,0.764705882352941,0.662650602409638,0.764705882352941,0.96,0.808219178082192,0.914893617021277,0.83,0.860759493670886,0.738461538461538,0.68,0.758620689655172,0.75,0.662790697674419,0.75,0.744186046511628,0.830769230769231,0.796116504854369,0.743243243243243,0.666666666666667
"IG075",0.8125,0.888888888888889,0.837209302325581,0.873417721518987,0.815533980582524,0.796875,0.864406779661017,0.923076923076923,0.957894736842105,0.88235294117647,0.956521739130435,0.847058823529412,0.980952380952381,0.969465648854962,0.977272727272727,0.931034482758621,0.941176470588235,0.83695652173913,0.829545454545454,0,0.846153846153846,0.891089108910891,0.861111111111111,0.846153846153846,0.9375,0.895348837209302,0.828571428571429,0.970149253731343,0.819277108433735,0.885245901639344,0.884057971014493,0.875,0.910112359550562,0.870967741935484,0.816666666666667,0.864864864864865,0.860869565217391,0.883928571428571,0.919354838709677,0.881188118811881,0.866666666666667,0.917525773195876,0.95774647887324,0.897435897435897,0.8375,0.931818181818182,0.89622641509434,0.925925925925926,0.929577464788732,0.783333333333333,0.895522388059701,0.902777777777778,0.9,0.831325301204819,0.808219178082192,0.82716049382716,0.870967741935484,0.875,0.897435897435897,0.898550724637681,0.711864406779661,0.901639344262295,0.845070422535211,0.953846153846154,0.955882352941176,0.931034482758621,0.946902654867257,0.825688073394495,0.873239436619718,0.875,0.796875,0.923076923076923,0.892857142857143,0.862385321100917,0.896103896103896,0.826086956521739,0.873949579831933,0.880597014925373,0.854700854700855,0.819277108433735,0.890625,0.916666666666667,0.904761904761905,0.914634146341463,0.869565217391304,0.815384615384615,0.85,0.897435897435897,0.79746835443038,0.815384615384615,0.840909090909091,0.915492957746479,0.895348837209302,0.913793103448276,0.86734693877551,0.873239436619718,0.890243902439024
"IG081",0.865671641791045,0.91566265060241,0.901098901098901,0.914634146341463,0.826923076923077,0.915492957746479,0.901639344262295,0.939393939393939,0.912087912087912,0.924528301886792,0.978723404255319,0.819277108433735,0.971153846153846,0.9453125,0.953488372093023,0.955056179775281,0.971428571428571,0.873684210526316,0.89247311827957,0.846153846153846,0,0.923076923076923,0.861111111111111,0.928571428571429,0.9375,0.956043956043956,0.876712328767123,0.985294117647059,0.898876404494382,0.953846153846154,0.930555555555556,0.888888888888889,0.934065934065934,0.89763779527559,0.907692307692308,0.913793103448276,0.860869565217391,0.873873873873874,0.969230769230769,0.835051546391753,0.924050632911392,0.96039603960396,0.95774647887324,0.911392405063291,0.892857142857143,0.919540229885058,0.926605504587156,0.951807228915663,0.914285714285714,0.893939393939394,0.878787878787879,0.95364238410596,0.916666666666667,0.872093023255814,0.84,0.895348837209302,0.90625,0.941176470588235,0.853333333333333,0.898550724637681,0.830769230769231,0.936507936507936,0.891891891891892,0.96969696969697,0.907692307692308,0.912280701754386,0.946902654867257,0.92436974789916,0.933333333333333,0.875,0.850746268656717,0.943396226415094,0.943181818181818,0.862385321100917,0.975903614457831,0.89041095890411,0.864406779661017,0.790322580645161,0.844827586206896,0.86046511627907,0.873015873015873,0.951612903225806,0.919463087248322,0.901234567901235,0.869565217391304,0.884057971014493,0.904761904761905,0.897435897435897,0.855421686746988,0.833333333333333,0.891304347826087,0.945205479452055,0.944444444444444,0.932203389830508,0.922330097087379,0.918918918918919,0.916666666666667
"IG082",0.946236559139785,0.912621359223301,0.85981308411215,0.819148936170213,0.809917355371901,0.887640449438202,0.927710843373494,0.930232558139535,0.965811965811966,0.974025974025974,0.985507246376812,0.888888888888889,0.968,0.924657534246575,0.917241379310345,0.925233644859813,0.978260869565217,0.747572815533981,0.80952380952381,0.891089108910891,0.923076923076923,0,0.791666666666667,0.897727272727273,0.902439024390244,0.875,0.893617021276596,0.965909090909091,0.857142857142857,0.91566265060241,0.887640449438202,0.912621359223301,0.833333333333333,0.791044776119403,0.931034482758621,0.903703703703704,0.813953488372093,0.754237288135593,0.914634146341463,0.846153846153846,0.971153846153846,0.932773109243697,0.989473684210526,0.92,0.883495145631068,0.91588785046729,0.905511811023622,0.852631578947368,0.946236559139785,0.88235294117647,0.933333333333333,0.831168831168831,0.854166666666667,0.88785046728972,0.920792079207921,0.793814432989691,0.891566265060241,0.853658536585366,0.897959183673469,0.86046511627907,0.911111111111111,0.927710843373494,0.881720430107527,0.98876404494382,0.892857142857143,0.923076923076923,0.93984962406015,0.818897637795276,0.853932584269663,0.924050632911392,0.946808510638298,0.96,0.872549019607843,0.832,0.824175824175824,0.89247311827957,0.885714285714286,0.897727272727273,0.861313868613139,0.823529411764706,0.879518072289157,0.976470588235294,0.803921568627451,0.952830188679245,0.904347826086957,0.946808510638298,0.848101265822785,0.838709677419355,0.864077669902913,0.887640449438202,0.819047619047619,0.887640449438202,0.83,0.950617283950617,0.863247863247863,0.866666666666667,0.78494623655914
"IG083",0.852631578947368,0.794117647058823,0.733333333333333,0.71578947368421,0.739837398373984,0.804347826086956,0.823529411764706,0.842696629213483,0.918032786885246,0.928571428571429,0.974683544303797,0.775700934579439,0.962962962962963,0.87248322147651,0.901960784313726,0.854545454545455,0.894736842105263,0.75,0.704761904761905,0.861111111111111,0.861111111111111,0.791666666666667,0,0.813186813186813,0.865168539325843,0.792452830188679,0.814432989690722,0.891304347826087,0.809090909090909,0.852272727272727,0.817204301075269,0.805825242718447,0.773584905660377,0.78169014084507,0.804597701149425,0.717741935483871,0.708661417322835,0.683333333333333,0.863636363636364,0.752136752136752,0.886792452830189,0.887096774193548,0.950980392156863,0.785714285714286,0.74,0.79047619047619,0.880597014925373,0.8,0.815217391304348,0.847826086956522,0.811111111111111,0.751633986928105,0.769230769230769,0.673469387755102,0.775510204081633,0.803738317757009,0.773809523809524,0.833333333333333,0.706521739130435,0.732558139534884,0.827956989247312,0.837209302325581,0.722222222222222,0.97979797979798,0.818181818181818,0.88235294117647,0.857142857142857,0.658333333333333,0.797872340425532,0.870588235294118,0.829787234042553,0.952941176470588,0.727272727272727,0.733870967741935,0.831683168316832,0.8125,0.744360902255639,0.838709677419355,0.68503937007874,0.663265306122449,0.776470588235294,0.946236559139785,0.73202614379085,0.939130434782609,0.695238095238095,0.854166666666667,0.75609756097561,0.692307692307692,0.732673267326733,0.75,0.578947368421053,0.804347826086956,0.803738317757009,0.870588235294118,0.714285714285714,0.797872340425532,0.721649484536083
"IG011",0.803921568627451,0.790322580645161,0.768115942028985,0.766666666666667,0.885416666666667,0.807692307692308,0.761904761904762,0.804347826086956,0.95,0.864864864864865,0.96875,0.847222222222222,0.977777777777778,0.909090909090909,0.928571428571429,0.885714285714286,0.86,0.864197530864198,0.72463768115942,0.846153846153846,0.928571428571429,0.897727272727273,0.813186813186813,0,0.847826086956522,0.805970149253731,0.735849056603774,0.897959183673469,0.830985915492958,0.707317073170732,0.76,0.80952380952381,0.845070422535211,0.91304347826087,0.857142857142857,0.793478260869565,0.862745098039216,0.842105263157895,0.790697674418605,0.898876404494382,0.888888888888889,0.888888888888889,0.964912280701754,0.754385964912281,0.741935483870968,0.82089552238806,0.891304347826087,0.857142857142857,0.803921568627451,0.739130434782609,0.843137254901961,0.874015748031496,0.896551724137931,0.828571428571429,0.819672131147541,0.904109589041096,0.72093023255814,0.787234042553192,0.732142857142857,0.702127659574468,0.78,0.869565217391304,0.711538461538462,0.980769230769231,0.833333333333333,0.931818181818182,0.893617021276596,0.771739130434783,0.773584905660377,0.933333333333333,0.931034482758621,0.794117647058823,0.835820895522388,0.876288659793814,0.833333333333333,0.842105263157895,0.898148148148148,0.909090909090909,0.821782178217822,0.723076923076923,0.727272727272727,0.91304347826087,0.893939393939394,0.911764705882353,0.844155844155844,0.872727272727273,0.744186046511628,0.775862068965517,0.805970149253731,0.76,0.757142857142857,0.76,0.787878787878788,0.829268292682927,0.814814814814815,0.796296296296296,0.830769230769231
"IG103",0.897959183673469,0.785714285714286,0.818181818181818,0.711538461538462,0.888888888888889,0.75,0.783783783783784,0.8,0.9,0.90625,0.96,0.88235294117647,0.9375,0.87,0.881188118811881,0.816666666666667,0.936170212765957,0.896103896103896,0.808823529411765,0.9375,0.9375,0.902439024390244,0.865168539325843,0.847826086956522,0,0.80327868852459,0.775510204081633,0.906976744186046,0.865671641791045,0.789473684210526,0.75,0.807017543859649,0.75,0.854368932038835,0.833333333333333,0.831460674157303,0.852631578947368,0.816091954022989,0.783783783783784,0.848101265822785,0.932203389830508,0.893333333333333,0.980392156862745,0.814814814814815,0.816666666666667,0.875,0.895348837209302,0.859649122807018,0.851063829787234,0.813953488372093,0.844444444444444,0.87603305785124,0.858490566037736,0.828125,0.839285714285714,0.859375,0.736842105263158,0.717948717948718,0.745098039215686,0.714285714285714,0.875,0.676470588235294,0.8,0.954545454545454,0.804878048780488,0.888888888888889,0.858823529411765,0.847826086956522,0.791666666666667,0.891891891891892,0.877551020408163,0.9375,0.816666666666667,0.866666666666667,0.833333333333333,0.82,0.891089108910891,0.872340425531915,0.857142857142857,0.830769230769231,0.6,0.951219512195122,0.860655737704918,0.919354838709677,0.811594202898551,0.829787234042553,0.763157894736842,0.769230769230769,0.893939393939394,0.777777777777778,0.805970149253731,0.72093023255814,0.719298245614035,0.828571428571429,0.873417721518987,0.739130434782609,0.745454545454545
"IG104",0.93421052631579,0.82716049382716,0.75,0.794871794871795,0.79047619047619,0.811594202898551,0.819672131147541,0.80952380952381,0.96,0.966666666666667,0.96078431372549,0.816091954022989,0.953271028037383,0.888888888888889,0.888888888888889,0.873563218390805,0.884057971014493,0.845360824742268,0.744186046511628,0.895348837209302,0.956043956043956,0.875,0.792452830188679,0.805970149253731,0.80327868852459,0,0.791666666666667,0.895522388059701,0.816091954022989,0.76271186440678,0.794117647058823,0.841463414634146,0.708860759493671,0.893129770992366,0.830769230769231,0.775700934579439,0.857142857142857,0.737864077669903,0.838709677419355,0.82,0.875,0.804347826086956,0.960526315789474,0.818181818181818,0.833333333333333,0.835294117647059,0.910714285714286,0.878048780487805,0.875,0.818181818181818,0.917808219178082,0.765151515151515,0.816,0.785714285714286,0.835443037974683,0.837209302325581,0.828125,0.850746268656717,0.848101265822785,0.808823529411765,0.875,0.8,0.701492537313433,0.986111111111111,0.848484848484848,0.864406779661017,0.882882882882883,0.779816513761468,0.802816901408451,0.9375,0.906666666666667,0.910714285714286,0.710526315789474,0.837837837837838,0.783783783783784,0.805555555555556,0.860655737704918,0.904109589041096,0.811965811965812,0.74390243902439,0.830769230769231,0.970588235294118,0.830985915492958,0.943820224719101,0.827956989247312,0.845070422535211,0.786885245901639,0.753424657534246,0.823529411764706,0.757575757575757,0.679012345679012,0.794117647058823,0.75,0.885245901639344,0.752688172043011,0.866666666666667,0.769230769230769
"IG105",0.866666666666667,0.738461538461538,0.73972602739726,0.808823529411765,0.8125,0.767857142857143,0.770833333333333,0.807692307692308,0.929411764705882,0.934782608695652,0.974358974358974,0.783783783783784,0.96875,0.885964912280702,0.923728813559322,0.866666666666667,0.915254237288136,0.862068965517241,0.8125,0.828571428571429,0.876712328767123,0.893617021276596,0.814432989690722,0.735849056603774,0.775510204081633,0.791666666666667,0,0.948275862068966,0.81578947368421,0.723404255319149,0.69811320754717,0.794117647058823,0.828947368421053,0.890756302521008,0.788461538461539,0.808080808080808,0.850467289719626,0.818181818181818,0.770833333333333,0.820224719101124,0.777777777777778,0.817073170731707,0.952380952380952,0.78125,0.692307692307692,0.853333333333333,0.898989898989899,0.887323943661972,0.847457627118644,0.818181818181818,0.842105263157895,0.828125,0.865546218487395,0.728571428571429,0.746031746031746,0.87012987012987,0.76,0.769230769230769,0.818181818181818,0.716981132075472,0.827586206896552,0.795918367346939,0.678571428571428,0.983050847457627,0.833333333333333,0.897959183673469,0.878787878787879,0.846153846153846,0.838709677419355,0.9,0.810344827586207,0.8,0.819444444444444,0.851485148514851,0.867647058823529,0.783333333333333,0.844036697247706,0.864406779661017,0.822429906542056,0.75,0.74,0.924528301886792,0.883211678832117,0.905405405405405,0.814814814814815,0.767857142857143,0.803921568627451,0.741935483870968,0.808219178082192,0.647058823529412,0.763157894736842,0.789473684210526,0.774647887323944,0.777777777777778,0.74390243902439,0.758620689655172,0.830985915492958
"IG014",0.962264150943396,0.85,0.887323943661972,0.827586206896552,0.936842105263158,0.923076923076923,0.82051282051282,0.86046511627907,0.869565217391304,0.909090909090909,0.92,0.945205479452055,0.951219512195122,0.934579439252336,0.954128440366972,0.925373134328358,0.914893617021277,0.911392405063291,0.876712328767123,0.970149253731343,0.985294117647059,0.965909090909091,0.891304347826087,0.897959183673469,0.906976744186046,0.895522388059701,0.948275862068966,0,0.9,0.906976744186046,0.923076923076923,0.85,0.898550724637681,0.908256880733945,0.91304347826087,0.90625,0.910891089108911,0.905263157894737,0.904761904761905,0.917647058823529,0.950819672131147,0.95,1,0.859649122807018,0.838709677419355,0.893939393939394,0.909090909090909,0.918032786885246,0.9,0.844444444444444,0.822222222222222,0.895161290322581,0.890909090909091,0.865671641791045,0.9,0.878787878787879,0.833333333333333,0.813953488372093,0.879310344827586,0.829787234042553,0.962264150943396,0.904761904761905,0.910714285714286,0.931818181818182,0.837209302325581,0.948717948717949,0.886363636363636,0.873684210526316,0.886792452830189,0.894736842105263,0.962962962962963,1,0.875,0.927083333333333,0.896551724137931,0.947368421052632,0.923809523809524,0.941176470588235,0.923809523809524,0.915492957746479,0.888888888888889,0.976744186046512,0.888888888888889,0.903225806451613,0.907894736842105,0.943396226415094,0.829268292682927,0.839285714285714,0.861538461538462,0.943396226415094,0.875,0.808510638297872,0.911764705882353,0.923076923076923,0.902439024390244,0.865384615384615,0.833333333333333
