"","IG046","IG096","IG013","IG022","IG023","IG024","IG107","IG108","IG114","IG116","IG118","IG025","IG054","IG056","IG057","IG058","IG059","IG042","IG074","IG075","IG081","IG082","IG083","IG011","IG103","IG104","IG105","IG014","IG017","IG026","IG106","IG027","IG019","IG020","IG029","IG030","IG033","IG036","IG038","IG039","IG040","IG041","IG047","IG077","IG012","IG078","IG080","IG085","IG084","IG070","IG101","IG060","IG061","IG062","IG063","IG064","IG065","IG067","IG068","IG069","IG045","IG102","IG021","IG113","IG119","IG120","IG055","IG072","IG073","IG015","IG016","IG018","IG051","IG052","IG037","IG028","IG031","IG110","IG034","IG035","IG099","IG044","IG076","IG079","IG111","IG087","IG089","IG090","IG091","IG092","IG093","IG094","IG095","IG048","IG049","IG112","IG066"
"IG118",0.934898296744915,0.99865710013429,0.99186549918655,0.989183700540815,0.984804297720645,0.99433519971676,0.9165082,0.892729183909378,0.95281269528127,0.0351200482439976,0,0.9918655,0.99312619828155,0.99312619965631,0.992941700352915,0.9931262,0.991821701226745,0.95266719763336,0.98722210127779,0.99534980023251,0.99525880071118,0.99312619931262,0.991865498779825,0.99903119995156,0.9931262,0.99186550081345,0.99741010025899,0.9957644,0.9770384,0.98489860151014,0.93418220329089,0.98140379814038,0.9923012,0.98310739831074,0.99312620034369,0.990009100499545,0.961752,0.985471099273555,0.9918655,0.983097902535315,1,0.99209839881476,1,0.94809279740464,0.975327701233615,0.967097804935329,0.98708579870858,0.99418440029078,0.9956594,0.991865499593275,0.8960584,0.97087039854352,0.99146869914687,0.985357902196315,0.934158306584169,0.9534792,0.98145679814568,0.935450703227465,0.99090249909025,0.9931262,0.9931262,0.97180060140997,0.9918654983731,0.99283299964165,0.99312619965631,0.99325140067486,0.9927013,0.991637700418115,0.9918655,0.9883615,0.9899503,0.936732503163375,0.939383303030835,0.99186549918655,0.991865498779825,0.99312620137476,0.801157249710687,0.9930111,0.95229949522995,0.9372236,0.9931262,1,0.950137707479344,0.99493500025325,0.9285955,0.98774559877456,0.7938024,0.729693927030607,0.894786705260665,0.95414340229283,0.969990901500455,0.9891991,0.9930053,0.9919206,0.991865502440349,0.986126897919035,0.9417084
"IG025",0.734487186724359,0.767472023252798,0.465187146518715,0.829841608507919,0.690838653625798,0.346829667341484,0.8410711,0.854465578169836,0.801477980147798,0.99285680035716,0.9918655,0,0.988235597058899,0.978475698923785,0.9263440036828,0.9557746,0.946059908091014,0.78326338916317,0.909822309017769,0.907720904613955,0.911348613297708,0.846096384609638,0.848361177254176,0.972367898618395,0.9453337,0.907172209282779,0.94172280582772,0.989227,0.6666668,0.913266808673319,0.907191504640425,0.879390387939039,0.8113463,0.743237074323708,0.594343120282844,0.877559506122025,0.9097309,0.8597079929854,0.8870266,0.689707846543823,0.9151442,0.837467075620062,0.9765449,0.875046093752305,0.792034210398289,0.928572910714063,0.96683629668363,0.95843100207845,0.7839364,0.419018170950909,0.9229477,0.89607239480362,0.468885846888585,0.591503861274421,0.778932022106798,0.8426395,0.688701668870167,0.612742319362884,0.842640984264098,0.7028576,0.7995498,0.79681321015934,0.836844167368833,0.98846659942333,0.866696693334835,0.95792970420703,0.9539497,0.87468520626574,0.9029095,0.8419704,0.5374565,0.91026140448693,0.868794306560284,0.772064877206488,0.937814090672114,0.387488422502316,0.752899461775134,0.5151967,0.720486972048697,0.9178875,0.7069818,0.531241353124136,0.939189109121634,0.97792900110355,0.6039603,0.774711777471178,0.917521,0.670418632958137,0.786620010669,0.76984981150751,0.860718106964095,0.8864883,0.923178,0.8941625,0.795983761204872,0.919674387951158,0.9057998
"IG054",0.99982419994726,0.99552059932809,0.970311289608951,0.966613793322759,0.969908987963595,0.994364098309229,0.972916493229123,0.971976588790635,0.942537779888223,0.9996744999349,0.99312619828155,0.988235597058899,0,0.972523691757107,0.841524368304874,0.857041864260466,0.956915695691569,0.967659790297937,0.929445789416868,0.99786989957398,0.98987719898772,0.970008189502866,0.969379387751755,0.989957296987189,0.944876286219071,0.958072293710844,0.994873299230995,0.994475698618925,0.969885192471298,0.939626390943959,0.973550694710139,0.95921168572409,0.946305686576421,0.932718776451571,0.985685697137139,0.956647291329458,0.957324789331197,0.960877788263337,0.970496592624148,0.9614979961498,0.997201499300375,0.991163196465279,0.977703894425974,0.964744289423287,0.935083787016757,0.98648019864802,0.851506848027397,0.934901386980277,0.99413859853465,0.962315888694766,0.968095992023998,0.965455689636707,0.942231879781158,0.96231589623159,0.974532596179889,0.958568089642022,0.972188390265937,0.961001092200219,0.96106988637446,0.964262091065523,0.976740694185174,0.949315889863178,0.971294787082654,0.944818383445515,0.940977882293364,0.970762695614404,0.91700387925097,0.970907494181499,0.966304791576198,0.966659391664848,0.966984891746223,1,0.971435894287179,0.975261891341662,0.953305781322312,0.984935099246755,0.9918216,0.967131991782998,0.965662487981871,0.971192692798173,0.969273192318298,0.980419793146928,0.890821989082199,0.98876989775398,0.964132991033248,0.99726859904401,0.972587293146823,0.959919993987999,0.970636794127359,0.972587294517459,0.966388693277739,0.968206992051748,0.954380188595047,0.986686696671674,0.96775180161241,0.987825995130398,0.959783089945772
"IG056",0.99353559935356,0.956857102157145,0.953073592961039,0.9395574,0.9811324962265,0.98641619864162,0.966440498322025,0.979893595978719,0.973226695984004,0.9865227,0.99312619965631,0.978475698923785,0.972523691757107,0,0.8622821,0.830798391539919,0.96724090327591,0.98470349847035,0.91188480440576,0.9901405,0.97610880238912,0.980830297124545,0.971962894392579,0.96378359637836,0.9446159972308,0.96593760170312,0.98562440071878,0.989371499468575,0.98303639915182,0.9701740014913,0.9378853,0.961047994157199,0.959665097983255,0.942482191372329,0.9801258,0.905387,0.95605059780253,0.944333094433309,0.98334639916732,0.97337890266211,0.9916519995826,0.982094296418859,0.99994119999706,0.95157539515754,0.96549,0.96663350333665,0.955067293260094,0.9697714,0.985987299299365,0.9688559968856,0.96729239836462,0.97357249735725,0.972146295821944,0.96511830348817,0.97438020128099,0.98532939926647,0.978717496807624,0.9376278,0.946570691985604,0.954890097744505,0.990406099520305,0.9790957,0.964631691157923,0.97649119764912,0.97719559771956,0.99118020044099,0.900992495049625,0.9288956,0.97453059872653,0.9350539967527,0.94472359723618,0.9861757,0.9764365,0.969482595422389,0.978651095730219,0.978820803176879,0.977246604550679,0.93750339687517,0.968213295231994,0.95975019798751,0.9764019988201,0.99936279990442,0.923168507683149,0.981028,0.977851298892565,0.98286619742993,0.984534099226705,0.93913040304348,0.944304,0.9786307,0.9617352,0.924182896209145,0.920961696048085,0.97882639894132,0.933641116589721,0.934787486957497,0.945571497278575
"IG057",0.9866317,0.897473015379047,0.92483639624182,0.873292712670728,0.728723072872307,0.9490016,0.91941900402905,0.96192079619208,0.889103294455164,0.97689660231034,0.992941700352915,0.9263440036828,0.841524368304874,0.8622821,0,0.688925315553734,0.947648410470318,0.840737999999999,0.855383121692532,0.99088460091154,0.978680504263899,0.765458788272939,0.759869875986987,0.9186084,0.91417520429124,0.904203614369458,0.980161902975715,0.989874500506275,0.856415107179244,0.970116704482494,0.906573809342619,0.810456790522839,0.923775903811205,0.885813094290654,0.97517990248201,0.858828014117198,0.879177506041125,0.788827599999999,0.86984820650759,0.919380816123836,0.985996900700155,0.936421893642189,0.988320000584,0.8820775,0.875348412465159,0.942195611560878,0.854221892711094,0.950110504988949,0.9361780031911,0.886051999999999,0.917138104143094,0.8499841,0.91620119581006,0.885978022804395,0.963283405507489,0.91324320433784,0.902459695122985,0.783686321631368,0.841828792091439,0.755734812213259,0.920439103978045,0.916421708357829,0.812253971838096,0.9148384,0.7874195,0.99325140101229,0.804330809783459,0.895590410440959,0.969173501541325,0.752503012374849,0.88366180581691,0.9831170016883,0.95945260405474,0.941973197098659,0.96779429677943,0.962609009347748,0.938337718498685,0.94888380255581,0.943454697172735,0.91845860407707,0.89646980517651,0.986424299321215,0.74806365038727,0.945728205427179,0.96510120174494,0.987156499357825,0.761333511933324,0.7811053328342,0.840554815944518,0.847578815242118,0.826065117393488,0.822676308866184,0.692907815354609,0.977825101108745,0.724114496559926,0.924581992458199,0.734228413288579
"IG058",0.985556499277825,0.861427313857269,0.878372387837238,0.86031640698418,0.920063588009538,0.96264579813229,0.8864847,0.944916791737519,0.896839989683999,0.9763640011818,0.9931262,0.9557746,0.857041864260466,0.830798391539919,0.688925315553734,0,0.821155426826686,0.937253496862675,0.811747518825248,0.98357220082139,0.977285703407144,0.930759693075969,0.881611582241737,0.690068884503444,0.8448847,0.840752215924778,0.98078220192178,0.9578945,0.9068428,0.853621814637819,0.81024500948775,0.859093085909309,0.7982695,0.936157093615709,0.95709780214511,0.873948306302585,0.9022994,0.867962693398135,0.873502,0.930833810374929,0.9689054,0.954635793195369,0.9888253,0.795130089756505,0.83045420847729,0.880456417931537,0.851530085153009,0.95553280222336,0.948907,0.90188679509434,0.8618647,0.84523839226192,0.864810086481009,0.810403228439516,0.927218507278149,0.9240325,0.915085091508509,0.833465108326744,0.846195584619558,0.8347735,0.9831229,0.857689307115534,0.798608259721652,0.92365139618257,0.782923689146184,0.96464760353524,0.8458393,0.886222105688895,0.8548784,0.8665366,0.9173582,0.977652701117365,0.847687707615614,0.9466479946648,0.905824085873613,0.961163307767338,0.976453705886574,0.9628455,0.902501690250169,0.9097798,0.9316657,0.98984919898492,0.844180723372892,0.93471160326442,0.8639701,0.957075995707599,0.9292745,0.905792809420719,0.90836900458155,0.866370306681485,0.89040260547987,0.7150375,0.6831417,0.9485424,0.844940446517866,0.809079671361951,0.8721671
"IG059",0.99065670093433,0.960648209837947,0.902086104895695,0.955948008810398,0.9615767,0.910618108938189,0.953726706940994,0.9535941,0.96788360160582,0.9976955004609,0.991821701226745,0.946059908091014,0.956915695691569,0.96724090327591,0.947648410470318,0.821155426826686,0,0.9646030035397,0.935503116124221,0.955219008956198,0.991827702451689,0.96937260153137,0.9559936,0.99068580093142,0.921919711712043,0.888538127865468,0.985513103621724,0.991147101327935,0.911723513241473,0.793326651668337,0.844598331080334,0.948098302595085,0.79215233117715,0.963960101801995,0.973486005302799,0.935197512960497,0.962057405691389,0.954476304552369,0.885395617190657,0.965329010401297,0.975556703666494,0.9063365,0.920131311980303,0.901922409807759,0.903908619218276,0.960073711977886,0.96392900180355,0.974962305007539,0.938639009204149,0.96509040349096,0.965552205167169,0.882777711722229,0.944038502798075,0.909836227049132,0.947216013195997,0.969732504540124,0.9556040022198,0.966476006704798,0.957380002131,0.922501211624818,0.976065903590114,0.936263012747398,0.793474089673705,0.97356390264361,0.793237820676218,0.990922902269275,0.97611840358224,0.959360508127898,0.885210517218422,0.965258805211179,0.914968712754693,0.959018808196238,0.859174228165154,0.98084940095753,0.9481289,0.972274909703782,0.989427404229038,0.971703904244414,0.92505760374712,0.963498905475164,0.958702406194639,0.925325903733704,0.961382311585306,0.99163780167244,0.939563109065534,0.94426640278668,0.964045205393219,0.949508012622997,0.955546808890638,0.901726919654616,0.947582810483438,0.893050716042392,0.778022433296635,0.963104205534369,0.951602521778865,0.980654,0.951854907221764
"IG042",0.764167076416708,0.715954114202294,0.695733754360063,0.6735576,0.607479621495924,0.763766776376678,0.645186082259304,0.608795721759144,0.748238562235784,0.9534519,0.95266719763336,0.78326338916317,0.967659790297937,0.98470349847035,0.840737999999999,0.937253496862675,0.9646030035397,0,0.70842741457863,0.7269778,0.898779710122029,0.54202793130419,0.528754705750941,0.96320309632031,0.955213497760675,0.883473705826315,0.960985501950725,0.90844159542208,0.657260982863049,0.93979040301048,0.8923777,0.880309382046407,0.835801891790095,0.7569246635387,0.7133133,0.7958045,0.769679888483994,0.713779671377968,0.835576091778805,0.685354831464517,0.86255579312779,0.962710092542019,0.997578899878945,0.750558075055807,0.7246142,0.848062715193729,0.888115383217307,0.9535308,0.841934092096704,0.827034282703428,0.80475219023761,0.692415969241597,0.78536746780512,0.694812830518717,0.751062912446855,0.704420285221014,0.726931159039674,0.6430305,0.754286763143014,0.702030485101524,0.682823984141199,0.6089112,0.619378904844726,0.98369229836923,0.736232873623288,0.96052700197365,0.96724119836206,0.7556277,0.806399290319964,0.650547482527374,0.812160090608004,0.8452132,0.7833793,0.75654926348239,0.946154589230918,0.819444327083351,0.706491358701728,0.736285086814254,0.667027950054193,0.765305088265255,0.79391858969593,0.879028781854317,0.760735323926468,0.9726149,0.660558783027939,0.854413478162022,0.72889878644494,0.644856317757184,0.4318777,0.5285302,0.6045657,0.689021984451099,0.829131691456585,0.747912687395634,0.53082051729487,0.916292383258477,0.716115485805774
"IG074",0.95847280207636,0.869409326118135,0.7336612,0.602496759625486,0.90463059523153,0.753232312338385,0.696441630355837,0.704315285215764,0.9368811,0.987796101830585,0.98722210127779,0.909822309017769,0.929445789416868,0.91188480440576,0.855383121692532,0.811747518825248,0.935503116124221,0.70842741457863,0,0.768408434738735,0.951436912140772,0.7513348,0.675385283769265,0.716456014177199,0.907580709241929,0.882336823532635,0.963553107289379,0.95296210470379,0.856553314344669,0.887913722417255,0.820568026914796,0.8920199,0.865523913447609,0.8771459,0.851960222205967,0.55181306722804,0.811738618826138,0.687312715634364,0.812803318719668,0.807361348159663,0.948840005115999,0.94270099713505,0.97652920234708,0.76853821157309,0.829547125567931,0.888653827836543,0.9021202,0.930657210401418,0.897861910213809,0.865709506714525,0.857610114238988,0.844840807757959,0.8695138,0.762842659289335,0.867369026526195,0.923149607685039,0.8899915,0.835665724650141,0.7038547,0.868867413113259,0.794215020578498,0.715511042673344,0.679388867938887,0.927357903632105,0.725395413730229,0.964353307129339,0.920370407962959,0.614381757842736,0.544607245539276,0.836580616341939,0.864349913565008,0.886410317038452,0.7722593341611,0.9197507,0.93924159696208,0.946511316046605,0.867798246270614,0.905223409477659,0.8333538,0.822607817739219,0.898415710158429,0.9791917,0.842957939260515,0.972543304118504,0.782043721795628,0.9499975,0.867973713202629,0.806593238681353,0.626211456068282,0.675532348670148,0.611991658201251,0.640881235911876,0.810807618919238,0.755471524452848,0.68829262468295,0.87885479394274,0.828305517169448
"IG075",0.9507665,0.910888313366753,0.83776519188826,0.830565716943429,0.92732539273254,0.8179033,0.790597510470125,0.735310573531058,0.983404499170225,0.98885830111417,0.99534980023251,0.907720904613955,0.99786989957398,0.9901405,0.99088460091154,0.98357220082139,0.955219008956198,0.7269778,0.768408434738735,0,0.946510510697898,0.81078219053911,0.735754973575498,0.9692206,0.98185860090707,0.953662706950594,0.948879307668104,0.99370240031488,0.904073704796315,0.956551806517229,0.936097806390219,0.965468898273445,0.9789760010512,0.96038699801935,0.872487112751289,0.847913215208679,0.94445260277737,0.9143098,0.890779505461025,0.909485418102916,0.935533903223305,0.883503788350379,0.95252920237354,0.9073092,0.93565310643469,0.964462107107579,0.969368298468415,0.98063950193605,0.96085260195737,0.9730714,0.959518902024056,0.917494800000001,0.94745419737271,0.842148131570374,0.920424911936264,0.94705220264739,0.971745298587265,0.95663650433635,0.875417893770895,0.95290540235473,0.711034914448254,0.711767028823297,0.75714566357185,0.9991734,0.891429200000001,0.969150604627409,0.986096700695165,0.767385423261458,0.731779313411035,0.953239502338025,0.899511905024405,0.893963710603629,0.857129414287059,0.892687494634375,0.95908979590898,0.949419812645047,0.89059163282251,0.95380320230984,0.92949099647455,0.94016280299186,0.955360502231975,0.93854859692743,0.950843509831298,0.98629170137083,0.82468760876562,0.91951419597571,0.95731440213428,0.957218506417224,0.729710427028957,0.781973421802658,0.789329721067028,0.789357910532105,0.966773301661335,0.73600521319974,0.75146848698603,0.97484409748441,0.97061060146947
"IG081",0.649120835087916,0.945873513531622,0.924988003750599,0.941644911671017,0.8652339,0.95825080417492,0.945906408114039,0.9472399,0.919563504021825,0.99516490096702,0.99525880071118,0.911348613297708,0.98987719898772,0.97610880238912,0.978680504263899,0.977285703407144,0.991827702451689,0.898779710122029,0.951436912140772,0.946510510697898,0,0.935210503239475,0.8994084,0.98136160186384,0.980089302986604,0.960789509802622,0.964258308935423,0.997025100446235,0.77991053301342,0.969045907738523,0.980484503903099,0.949444102527795,0.940600708909894,0.814316309284184,0.901641519671696,0.931624213675157,0.633887854916821,0.866327913367209,0.981150702827395,0.88894893331532,0.961518905772164,0.9754253,0.986636902004465,0.932286206771379,0.960136707972659,0.964099910770027,0.96389220180539,0.986190702761859,0.952631107105334,0.96557330344267,0.958657806201329,0.96039160396084,0.91257580437121,0.931430420570874,0.843888739027815,0.674533848819922,0.95627420218629,0.951771509645698,0.891999505400025,0.951817607227359,0.930050210492468,0.947239910552018,0.97594739879737,0.99182770081723,0.916037908396209,0.975598606100348,0.949754107536884,0.952245709550858,0.970395104440734,0.843596123460581,0.936413909537914,0.969015406196919,0.956080308783938,0.491282625435869,0.9901524,0.959246014263895,0.910574935770026,0.687352246897163,0.559372822031359,0.660322550951617,0.945222508216623,0.971214901439255,0.87992853602144,0.979924004015199,0.912993913050913,0.95248720237564,0.962685205597219,0.945896613525846,0.941713811657238,0.798418940316212,0.937287312542537,0.964274205358869,0.978227103265935,0.960865905870114,0.945370224583399,0.9729345,0.956374706543794
"IG082",0.906937086040563,0.8536155,0.74600224920045,0.697117984855899,0.636614609153653,0.809783671467551,0.755024875502488,0.787626446906611,0.882162676432535,0.995925699796285,0.99312619931262,0.846096384609638,0.970008189502866,0.980830297124545,0.765458788272939,0.930759693075969,0.96937260153137,0.54202793130419,0.7513348,0.81078219053911,0.935210503239475,0,0.52115788028947,0.961350894202634,0.946160894616089,0.8878297,0.9725089,0.99465419946542,0.767116576711658,0.9557754,0.909530495476525,0.909675481935097,0.818257281825728,0.852212470442494,0.817766090888304,0.807014790350739,0.849319384931938,0.701470355220552,0.842297584229758,0.763624111818794,0.95148939514894,0.967938091984523,0.9998559999856,0.866216379932457,0.867779093388955,0.94799920260004,0.903355280671056,0.949226897461345,0.935565093556509,0.881313082196962,0.927766492776649,0.77378566606785,0.824693564938713,0.757892612105369,0.8556298,0.821767582176758,0.841393268278653,0.765865688293284,0.75301625060325,0.741345274134527,0.785223478522348,0.708154985407749,0.653673196101959,0.984993897749085,0.687908753186313,0.9601146,0.96574859657486,0.816653590832679,0.808231980823198,0.705725770572577,0.857238285723829,0.896404794820239,0.835431891771595,0.849761769952354,0.942441285610321,0.880795811920418,0.821852226722166,0.836355683635568,0.790611158122232,0.858526485852649,0.852170785217078,0.926125685225137,0.806931309653435,0.9833839991692,0.773155777315577,0.920574984114997,0.706811070681107,0.7188143,0.637709981885499,0.611717880585894,0.629276781463839,0.742867174286717,0.734076273407627,0.828700582870058,0.48307240338552,0.930415782603946,0.680791668079166
"IG083",0.910276782055357,0.858014692900734,0.69055332263833,0.685883468588347,0.693060907918272,0.859050771810154,0.659508248926237,0.605341781602534,0.893316073329018,0.99293029929303,0.991865498779825,0.848361177254176,0.969379387751755,0.971962894392579,0.759869875986987,0.881611582241737,0.9559936,0.528754705750941,0.675385283769265,0.735754973575498,0.8994084,0.52115788028947,0,0.945817289163458,0.925512688826903,0.822302391115119,0.927659296382965,0.97352839602926,0.816647372497106,0.867470893373545,0.817772581777258,0.881543170385792,0.81185167177775,0.889236872309218,0.761520976152098,0.720876972087697,0.799270769890615,0.648127129625426,0.811505071725761,0.7456093,0.901256985188548,0.932340179702054,0.996447699467155,0.74853314970663,0.831898983189898,0.9290437,0.889844272461068,0.945940894594089,0.906492085973813,0.943528588705718,0.836485775472866,0.76509355301871,0.802708850677213,0.7038417,0.817337490866875,0.898367784755168,0.829159257289814,0.786002578600258,0.643461110865278,0.763037464455619,0.726800659020099,0.571060757106076,0.495397723389203,0.98408509681702,0.541231108246222,0.954810097740505,0.933982490097373,0.772131677213168,0.738666960800044,0.731374659706199,0.864852579727887,0.858915985891598,0.725250872525087,0.837211259302815,0.942081782624535,0.9253740037313,0.809946119005388,0.860272179040827,0.723058630764658,0.809582771437416,0.847271677090752,0.984393696098424,0.7227729,0.97672329767233,0.688768853315327,0.936624284156071,0.692026653803998,0.740290887014544,0.576139257613926,0.538148053814806,0.513774251377425,0.586810338021551,0.714639457195918,0.638365645754847,0.417142387428642,0.923203376961013,0.679750251962537
"IG011",0.94498829449883,0.93776560311172,0.933646590046989,0.8060877,0.973626094725219,0.862062086206209,0.933300896665045,0.976822995364599,0.975598096339714,0.990246,0.99903119995156,0.972367898618395,0.989957296987189,0.96378359637836,0.9186084,0.690068884503444,0.99068580093142,0.96320309632031,0.716456014177199,0.9692206,0.98136160186384,0.961350894202634,0.945817289163458,0,0.926160096308005,0.952458902377055,0.942876702856165,0.987703299385165,0.93833479691674,0.944002702799865,0.9184645,0.928247089237063,0.90754279537714,0.901768685265303,0.9545056,0.7974419,0.961826498091325,0.834748183474818,0.95559759777988,0.954283004571699,0.98707839935392,0.958056991611398,0.997993499899675,0.943163094316309,0.9057169,0.98506970149303,0.98240119736018,0.9411543,0.95161259758063,0.890176189017619,0.95417639770882,0.937952893795289,0.936052990407949,0.930385606961439,0.946613502669325,0.96094359804718,0.934541790181268,0.9006022,0.910541586581238,0.900633695031685,0.94596559729828,0.9496789,0.947639386909847,0.911739091173909,0.928526692852669,0.99381820030909,0.98007879900394,0.8973563,0.933619996681,0.978293698914685,0.977266898863345,0.9859984,0.9532261,0.932736589910488,0.960440192088038,0.953420806986879,0.970961605807679,0.979514898975745,0.965486894823034,0.92366019618301,0.958632097931605,0.984128297619245,0.923913607608639,0.980787,0.945488697274435,0.951966092794914,0.95970479798524,0.879295606035219,0.9261569,0.9059818,0.8915796,0.913326895666345,0.898334894916745,0.9602219980111,0.934434816391296,0.824485664897133,0.908721295436065
"IG103",0.977762498888125,0.850157514984249,0.826716382671638,0.705449614727519,0.944685891702884,0.949301497465075,0.8285682,0.940052991007949,0.944442094444209,0.989013100549345,0.9931262,0.9453337,0.944876286219071,0.9446159972308,0.91417520429124,0.8448847,0.921919711712043,0.955213497760675,0.907580709241929,0.98185860090707,0.980089302986604,0.946160894616089,0.925512688826903,0.926160096308005,0,0.473133052686695,0.923784207621579,0.9858018,0.8623033,0.668685833131417,0.387269630636518,0.861513086151309,0.6640639,0.943348594334859,0.935541503222925,0.84248520787574,0.9256673,0.843263692163185,0.4185356,0.920287811956829,0.982515,0.817585072637761,0.9983973,0.713580785679039,0.651446217427689,0.949378307593254,0.784907278490728,0.951782702410865,0.9469241,0.94100079705004,0.9414051,0.722718086135904,0.808829980882998,0.857985121302231,0.907468109253189,0.9309733,0.762638276263828,0.88812160559392,0.905402590540259,0.6294952,0.9712224,0.589485420525729,0.798481459696292,0.97817239890862,0.888056294402815,0.821190317880968,0.9567274,0.87967460601627,0.8876792,0.9482486,0.9367048,0.996100900194955,0.507346824632659,0.96077359607736,0.735603160340474,0.922540615491877,0.971481907129523,0.9486211,0.910234591023459,0.8990989,0.8727146,0.98757369875737,0.680557847916323,0.97574680121266,0.8787082,0.844643384464338,0.947355,0.924044507595549,0.92163860391807,0.790264110486794,0.85331100733445,0.8384771,0.7906022,0.8874715,0.874577737626679,0.830446374566956,0.6241179
"IG104",0.92876460356177,0.906927718614457,0.7698552,0.616543657518452,0.872585393629269,0.9621620018919,0.708187329181267,0.803056690152835,0.908533,0.99744160038376,0.99186550081345,0.907172209282779,0.958072293710844,0.96593760170312,0.904203614369458,0.840752215924778,0.888538127865468,0.883473705826315,0.882336823532635,0.953662706950594,0.960789509802622,0.8878297,0.822302391115119,0.952458902377055,0.473133052686695,0,0.915163716967257,0.97782880221712,0.818073718192628,0.608954578209085,0.430735185389722,0.8400147,0.687574131242587,0.9385525,0.813054428041836,0.751198837320175,0.881684911831509,0.796883510155825,0.426961857303815,0.902111624472094,0.95456160454384,0.79436298971815,0.97351770264823,0.692813715359314,0.644338553349218,0.932543216864196,0.901474,0.957901506314774,0.927407707259229,0.952610702369465,0.94146650585335,0.639855218007239,0.7882637,0.813142846714288,0.786937042612591,0.897162610283739,0.6157394,0.76215553567667,0.8052031,0.611042738895727,0.95726020427398,0.599251960112206,0.676434567643457,0.984993900750305,0.782353310882334,0.960597707880458,0.94634240536576,0.885162817225578,0.851217914878208,0.919850308014969,0.919768908023109,0.840066223990066,0.484429677335549,0.9206904,0.87024259351213,0.926267822119654,0.95590111543461,0.942305605769439,0.8916386,0.873026312697369,0.792685120731487,0.9986468,0.790494452376387,0.977176703423495,0.759307024069298,0.8521321,0.767564223243578,0.877678124464375,0.868433919734912,0.710456243431564,0.681253947811908,0.770251422974858,0.766137923386208,0.756072924392708,0.809261576295369,0.87772759388638,0.585614141438586
"IG105",0.97155220142239,0.920811215837757,0.9232691,0.906347714047843,0.95333579766679,0.95230080238496,0.902638009736199,0.960865898043295,0.966569,0.995536900669465,0.99741010025899,0.94172280582772,0.994873299230995,0.98562440071878,0.980161902975715,0.98078220192178,0.985513103621724,0.960985501950725,0.963553107289379,0.948879307668104,0.964258308935423,0.9725089,0.927659296382965,0.942876702856165,0.923784207621579,0.915163716967257,0,0.99098740090126,0.905347809465219,0.919723816055237,0.909664113550383,0.8713919,0.914112108588789,0.9700096,0.939509709073544,0.909195313620703,0.949303105069689,0.87727620613619,0.910593008940699,0.892982726754318,0.9675640032436,0.90108959505448,0.99441860055814,0.90403540479823,0.833162225025667,0.971905907023523,0.9809259,0.98133380279993,0.95843510415649,0.977914701104265,0.9653330034667,0.901958304902085,0.8553976,0.865773233556692,0.897892520421496,0.96978880302112,0.9106133,0.941679508748074,0.8863971,0.874729412527059,0.94417010558299,0.902094314685853,0.90326419032642,0.997410100129495,0.967274901636255,0.978850904229819,0.98214750178525,0.940379908943014,0.95929260407074,0.98287320171268,0.833982216601779,0.976749003487649,0.916271612559258,0.9656087,0.93565259678263,0.931257320622804,0.941962020313293,0.96249510375049,0.9422128,0.93227830677217,0.949751705024829,0.986466,0.871571432107142,0.981356102796585,0.884748911525109,0.610345,0.96249510375049,0.957835708432858,0.899476415078538,0.874122718881592,0.873723018941547,0.93962190603781,0.927582807241719,0.907686709231329,0.893195542721783,0.837138191856909,0.865862113413789
"IG014",0.995921899796095,0.900701909929809,0.98238409823841,0.94859100257045,0.98978259846739,0.99262259963113,0.9682579,0.943984591597689,0.96870889687089,0.992865500356725,0.9957644,0.989227,0.994475698618925,0.989371499468575,0.989874500506275,0.9578945,0.991147101327935,0.90844159542208,0.95296210470379,0.99370240031488,0.997025100446235,0.99465419946542,0.97352839602926,0.987703299385165,0.9858018,0.97782880221712,0.99098740090126,0,0.9658266,0.98717370128263,0.98334320083284,0.97112989711299,0.9790759,0.98795979879598,0.984300000785,0.97790300110485,0.9406309,0.96987219849361,0.9816155,0.983204102519385,0.9930896,0.98961639844246,1,0.91487899574395,0.87006540649673,0.798874430168835,0.97558059755806,0.97395060130247,0.7928366,0.97964499898225,0.7468634,0.855721292786065,0.96327629632763,0.941676608748509,0.98724950127505,0.984611,0.927501692750169,0.96217640189118,0.9666129966613,0.9366635,0.9915071,0.98969680051516,0.979485595897119,0.99153739957687,0.93859239692962,0.99692090030791,0.9674525,0.976239701188015,0.9590716,0.9629351,0.9964089,1,0.980865900956705,0.97803139780314,0.988623498293525,0.99049110190178,0.990746602313349,0.9962229,0.97801779780178,0.9848542,0.9891335,0.99942159994216,0.963896505415524,0.971364501431775,0.9545622,0.99279639927964,0.9593464,0.95938990406101,0.908149704592515,0.99060240046988,0.980200700989965,0.9395444,0.9849567,0.9808692,0.982285605314318,0.980286097042914,0.9456149
