#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq/micro_IG033_R1.fastq.gz,output/micro_fastq/micro_IG033_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --skip_unclassified_estimation --mapout output/metaphlan_out/IG033_map.bowtie2.bz2 --nproc 20
#42976330 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	99.95615	
k__Archaea	2157	0.04385	
k__Bacteria|p__Actinomycetota	2|201174	61.61921	
k__Bacteria|p__Pseudomonadota	2|1224	30.4838	
k__Bacteria|p__Myxococcota	2|2818505	3.58272	
k__Bacteria|p__Bacteroidota	2|976	3.23902	
k__Bacteria|p__Planctomycetota	2|203682	0.9714	
k__Bacteria|p__Bacteria_unclassified	2|	0.05999	
k__Archaea|p__Nitrososphaerota	2157|651137	0.04385	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	55.25846	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	24.16177	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	4.64505	
k__Bacteria|p__Actinomycetota|c__CFGB10042	2|201174|	4.5354	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	3.58272	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	2.68201	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	1.67699	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.9714	
k__Bacteria|p__Actinomycetota|c__CFGB52786	2|201174|	0.81402	
k__Bacteria|p__Actinomycetota|c__Rubrobacteria	2|201174|84995	0.78935	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.38614	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.22198	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.17087	
