#mpa_vJan25_CHOCOPhlAnSGB_202503
#/opt/homebrew/Caskroom/miniconda/base/bin/metaphlan output/micro_fastq/micro_IG054_R1.fastq.gz,output/micro_fastq/micro_IG054_R2.fastq.gz --input_type fastq --mapout output/metaphlan_out/IG054_map.bowtie2.bz2 --nproc 8
#38218602 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	95.7559201	
k__Bacteria	2	4.2140808	
k__Archaea	2157	0.0299991	
k__Bacteria|p__Pseudomonadota	2|1224	2.7256773	
k__Bacteria|p__Actinomycetota	2|201174	1.2903096	
k__Bacteria|p__Cyanobacteriota	2|1117	0.0958862	
k__Bacteria|p__Bacteroidota	2|976	0.0440831	
k__Archaea|p__Nitrososphaerota	2157|651137	0.0299991	
k__Bacteria|p__Verrucomicrobiota	2|74201	0.0286802	
k__Bacteria|p__Planctomycetota	2|203682	0.0131079	
k__Bacteria|p__Gemmatimonadota	2|142182	0.0103234	
k__Bacteria|p__Myxococcota	2|2818505	0.0060131	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	2.5034312	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.1990052	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.2041398	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae	2|1117|3028117	0.0958862	
k__Bacteria|p__Actinomycetota|c__Rubrobacteria	2|201174|84995	0.0738988	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0420496	
k__Bacteria|p__Verrucomicrobiota|c__Opitutia	2|74201|414999	0.0286802	
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria	2157|651137|1643678	0.0212557	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.0181063	
k__Bacteria|p__Actinomycetota|c__CFGB5329	2|201174|	0.0151412	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0131079	
k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia	2|142182|1804991	0.0103234	
k__Archaea|p__Nitrososphaerota|c__CFGB659	2157|651137|	0.0087433	
k__Bacteria|p__Myxococcota|c__Myxococcia	2|2818505|32015	0.0060131	
k__Bacteria|p__Actinomycetota|c__Acidimicrobiia	2|201174|84992	0.0022644	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.0020335	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	2.4600388	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micromonosporales	2|201174|1760|85008	0.7856188	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.2041398	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.1687086	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.1283618	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae|o__Oscillatoriales	2|1117|3028117|1150	0.0958862	
k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales	2|201174|84995|84996	0.0738988	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Geodermatophilales	2|201174|1760|1643682	0.0723685	
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0420496	
k__Bacteria|p__Verrucomicrobiota|c__Opitutia|o__Opitutales	2|74201|414999|415000	0.0286802	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.0244938	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales	2|1224|28211|3120395	0.0227302	
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales	2157|651137|1643678|1033996	0.0212557	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	2|201174|1760|85007	0.0157215	
k__Bacteria|p__Actinomycetota|c__CFGB5329|o__OFGB5329	2|201174||	0.0151412	
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Gemmatales	2|203682|203683|2691355	0.0131079	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales	2|1224|28211|204458	0.0118206	
k__Bacteria|p__Gemmatimonadota|c__Longimicrobiia|o__Longimicrobiales	2|142182|1804991|1804992	0.0103234	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales	2|1224|1236|135614	0.0098283	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.0088415	
k__Archaea|p__Nitrososphaerota|c__CFGB659|o__OFGB659	2157|651137||	0.0087433	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.008278	
k__Bacteria|p__Myxococcota|c__Myxococcia|o__Myxococcales	2|2818505|32015|29	0.0060131	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales	2|201174|1760|85011	0.003732	
k__Bacteria|p__Actinomycetota|c__Acidimicrobiia|o__Acidimicrobiales	2|201174|84992|84993	0.0022644	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.0020335	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae	2|1224|28211|356|82115	2.0815202	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micromonosporales|f__Micromonosporaceae	2|201174|1760|85008|28056	0.7856188	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales|f__Pseudonocardiaceae	2|201174|1760|85010|2070	0.1687086	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Boseaceae	2|1224|28211|356|2831100	0.1659932	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Propionibacteriaceae	2|201174|1760|85009|31957	0.1255305	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2|1224|28216|80840|80864	0.1203378	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae	2|1224|28211|356|119045	0.1142941	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae|o__Oscillatoriales|f__Microcoleaceae	2|1117|3028117|1150|1892252	0.0958862	
k__Bacteria|p__Actinomycetota|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteraceae	2|201174|84995|84996|84997	0.0738988	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Geodermatophilales|f__Geodermatophilaceae	2|201174|1760|1643682|85030	0.0723685	
