#mpa_vJan25_CHOCOPhlAnSGB_202503
#/opt/homebrew/Caskroom/miniconda/base/bin/metaphlan output/micro_fastq/micro_IG116_R1.fastq.gz,output/micro_fastq/micro_IG116_R2.fastq.gz --input_type fastq --mapout output/metaphlan_out/IG116_map.bowtie2.bz2 --nproc 8
#18432381 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	85.218421	
k__Bacteria	2	14.781579	
k__Bacteria|p__Pseudomonadota	2|1224	14.712018	
k__Bacteria|p__Myxococcota	2|2818505	0.033417	
k__Bacteria|p__Bacteroidota	2|976	0.023384	
k__Bacteria|p__Actinomycetota	2|201174	0.01276	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	14.248215	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	0.39857	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.065233	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.033417	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.023384	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.01276	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	14.248215	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.39857	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.065233	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Polyangiales	2|2818505||3031712	0.033417	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.023384	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales	2|201174|1760|85011	0.010599	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.001082	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.001078	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	14.248215	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae	2|1224|28211|356|119045	0.397924	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2|1224|28216|80840|80864	0.065233	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Polyangiales|f__Polyangiaceae	2|2818505||3031712|49	0.033417	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	2|976|117747|200666|84566	0.023384	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales|f__Streptomycetaceae	2|201174|1760|85011|2062	0.010599	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Micrococcaceae	2|201174|1760|85006|1268	0.001082	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales|f__Nocardioidaceae	2|201174|1760|85009|85015	0.001078	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae	2|1224|28211|356|82115	0.000646	
