#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq_batch2/micro_IG034_R1.fastq.gz,output/micro_fastq_batch2/micro_IG034_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out_with_unclassified_batch2/IG034_map.bowtie2.bz2 --nproc 20
#72025096 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	96.8057176	
k__Bacteria	2	3.1942824	
k__Bacteria|p__Pseudomonadota	2|1224	2.0943516	
k__Bacteria|p__Actinomycetota	2|201174	1.0087979	
k__Bacteria|p__Bacteroidota	2|976	0.0422791	
k__Bacteria|p__Bacteria_unclassified	2|	0.042098	
k__Bacteria|p__Planctomycetota	2|203682	0.0051102	
k__Bacteria|p__Verrucomicrobiota	2|74201	0.0010403	
k__Bacteria|p__Thermomicrobiota	2|3027942	0.0006053	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	1.732197	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	1.0027677	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.3544623	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.042098	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0344839	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.0076923	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0051102	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.0050832	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.0033146	
k__Bacteria|p__Actinomycetota|c__CFGB10042	2|201174|	0.0020732	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.0018341	
k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiia	2|74201|203494	0.0010403	
k__Bacteria|p__Bacteroidota|c__Chitinophagia	2|976|1853228	0.0008779	
k__Bacteria|p__Actinomycetota|c__CFGB5337	2|201174|	0.0006424	
k__Bacteria|p__Thermomicrobiota|c__CFGB10236	2|3027942|	0.0006053	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	1.6796253	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	2|201174|1760|85007	0.7368531	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.3514751	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.0982288	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.0784156	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.042098	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.0380597	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.0364691	
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0344839	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kineosporiales	2|201174|1760|622452	0.0173071	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micromonosporales	2|201174|1760|85008	0.0164687	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.0093785	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales	2|201174|1760|85011	0.0088153	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Geodermatophilales	2|201174|1760|1643682	0.0086192	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.0076923	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales	2|1224|28211|3120395	0.0065896	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.0050832	
