#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq_batch2/micro_IG048_R1.fastq.gz,output/micro_fastq_batch2/micro_IG048_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out_with_unclassified_batch2/IG048_map.bowtie2.bz2 --nproc 20
#25953060 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	98.3327746	
k__Bacteria	2	1.6672254	
k__Bacteria|p__Pseudomonadota	2|1224	1.1921753	
k__Bacteria|p__Bacteria_unclassified	2|	0.4033565	
k__Bacteria|p__Actinomycetota	2|201174	0.0674589	
k__Bacteria|p__Bacteroidota	2|976	0.0042347	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	1.1867577	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.4033565	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.0504674	
k__Bacteria|p__Actinomycetota|c__CFGB5329	2|201174|	0.0169914	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.0054175	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0042347	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	1.181541	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.4033565	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.0221963	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kineosporiales	2|201174|1760|622452	0.0171727	
k__Bacteria|p__Actinomycetota|c__CFGB5329|o__OFGB5329	2|201174||	0.0169914	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.0054175	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.0046861	
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0042347	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Geodermatophilales	2|201174|1760|1643682	0.0036254	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Caulobacterales	2|1224|28211|204458	0.0034839	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micromonosporales	2|201174|1760|85008	0.0027869	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales	2|1224|28211|3120395	0.0017328	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae	2|1224|28211|356|119045	1.0260916	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified	2||||	0.4033565	
