#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq_batch2/micro_IG049_R1.fastq.gz,output/micro_fastq_batch2/micro_IG049_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out_with_unclassified_batch2/IG049_map.bowtie2.bz2 --nproc 20
#55288124 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	97.5103098	
k__Bacteria	2	2.4645525	
k__Archaea	2157	0.0251377	
k__Bacteria|p__Pseudomonadota	2|1224	1.6317549	
k__Bacteria|p__Actinomycetota	2|201174	0.787399	
k__Bacteria|p__Bacteroidota	2|976	0.0295871	
k__Archaea|p__Nitrososphaerota	2157|651137	0.0251377	
k__Bacteria|p__Planctomycetota	2|203682	0.008214	
k__Bacteria|p__Myxococcota	2|2818505	0.0036892	
k__Bacteria|p__Bacteria_unclassified	2|	0.0025949	
k__Bacteria|p__Gemmatimonadota	2|142182	0.0013134	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	1.1445588	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.6790128	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.2882656	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.1855456	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.0557631	
k__Bacteria|p__Actinomycetota|c__CFGB10042	2|201174|	0.0423117	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.0255233	
k__Archaea|p__Nitrososphaerota|c__CFGB72910	2157|651137|	0.0229754	
k__Bacteria|p__Pseudomonadota|c__CFGB81559	2|1224|	0.0133849	
k__Bacteria|p__Actinomycetota|c__CFGB52786	2|201174|	0.0103114	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.008214	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0040639	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.0036892	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.0025949	
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria	2157|651137|1643678	0.0021623	
k__Bacteria|p__Gemmatimonadota|c__Gemmatimonadia	2|142182|219685	0.0013134	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	1.1016265	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.5840924	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.2592049	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.1838977	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.069675	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales	2|201174|1497346|588673	0.0430633	
k__Bacteria|p__Actinomycetota|c__CFGB10042|o__OFGB10042	2|201174||	0.0423117	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.0329886	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Lysobacterales	2|1224|1236|135614	0.0290608	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.0255233	
k__Archaea|p__Nitrososphaerota|c__CFGB72910|o__OFGB72910	2157|651137||	0.0229754	
k__Bacteria|p__Pseudomonadota|c__CFGB81559|o__OFGB81559	2|1224||	0.0133849	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kitasatosporales	2|201174|1760|85011	0.0130496	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Gaiellales	2|201174|1497346|1154584	0.0126998	
k__Bacteria|p__Actinomycetota|c__CFGB52786|o__OFGB52786	2|201174||	0.0103114	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales	2|1224|28211|3120395	0.0086995	
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Gemmatales	2|203682|203683|2691355	0.0063181	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.0061548	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micromonosporales	2|201174|1760|85008	0.006041	
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0040639	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Polyangiales	2|2818505||3031712	0.0036892	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.0025949	
k__Archaea|p__Nitrososphaerota|c__Nitrososphaeria|o__Nitrososphaerales	2157|651137|1643678|1033996	0.0021623	
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Isosphaerales	2|203682|203683|2691356	0.0018959	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Nitrosomonadales	2|1224|28216|32003	0.0016478	
k__Bacteria|p__Gemmatimonadota|c__Gemmatimonadia|o__Gemmatimonadales	2|142182|219685|219686	0.0013134	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Micropepsales	2|1224|28211|1921567	0.0012442	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae	2|1224|28211|356|119045	0.8283566	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales|f__Pseudonocardiaceae	2|201174|1760|85010|2070	0.5840924	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	2|1224|1236|72274|135621	0.2592049	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae	2|1224|28211|356|41294	0.2359733	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae	2|1224|28216|80840|80864	0.1257766	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales|f__Microbacteriaceae	2|201174|1760|85006|85023	0.0680293	
k__Bacteria|p__Actinomycetota|c__CFGB10042|o__OFGB10042|f__FGB10042	2|201174|||	0.0423117	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Solirubrobacterales|f__Conexibacteraceae	2|201174|1497346|588673|320583	0.0396502	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Rhizobiaceae	2|1224|28211|356|82115	0.0332921	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	2|1224|28211|204457|41297	0.0329886	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	2|1224|28216|80840|119060	0.0324157	
