#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq/micro_IG038_R1.fastq.gz,output/micro_fastq/micro_IG038_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out/IG038_map.bowtie2.bz2 --nproc 20
#40012754 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	98.913324	
k__Bacteria	2	1.086676	
k__Bacteria|p__Pseudomonadota	2|1224	0.9469337	
k__Bacteria|p__Actinomycetota	2|201174	0.1056558	
k__Bacteria|p__Bacteroidota	2|976	0.0182175	
k__Bacteria|p__Myxococcota	2|2818505	0.015869	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	0.9055748	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.08651	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.0288569	
k__Bacteria|p__Actinomycetota|c__CFGB5329	2|201174|	0.0191458	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.015869	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.0125019	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0106032	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.0076143	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.8962875	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.0685461	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.0288569	
k__Bacteria|p__Actinomycetota|c__CFGB5329|o__OFGB5329	2|201174||	0.0191458	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Polyangiales	2|2818505||3031712	0.015869	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.0125019	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.0110227	
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0106032	
