#mpa_vJan25_CHOCOPhlAnSGB_202503
#/opt/homebrew/Caskroom/miniconda/base/bin/metaphlan output/micro_fastq/micro_IG013_R1.fastq.gz,output/micro_fastq/micro_IG013_R2.fastq.gz --input_type fastq --mapout output/metaphlan_out/IG013_map.bowtie2.bz2 --nproc 8
#39714646 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	96.5321836	
k__Bacteria	2	3.4678164	
k__Bacteria|p__Pseudomonadota	2|1224	2.7713338	
k__Bacteria|p__Actinomycetota	2|201174	0.456654	
k__Bacteria|p__Bacteria_unclassified	2|	0.2072423	
k__Bacteria|p__Bacteroidota	2|976	0.0128116	
k__Bacteria|p__Myxococcota	2|2818505	0.0078524	
k__Bacteria|p__Cyanobacteriota	2|1117	0.0065312	
k__Bacteria|p__Planctomycetota	2|203682	0.0053912	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	2.5143969	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.3874011	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.2072423	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.1717055	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.0852314	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.0667952	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.0078524	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.0068362	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae	2|1117|3028117	0.0065312	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0056415	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0053912	
k__Bacteria|p__Actinomycetota|c__Acidimicrobiia	2|201174|84992	0.0015856	
k__Bacteria|p__Actinomycetota|c__CFGB5329	2|201174|	0.000872	
k__Bacteria|p__Bacteroidota|c__Chitinophagia	2|976|1853228	0.0003338	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	2.4525826	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.2072423	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.1717055	
