#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq/micro_IG041_R1.fastq.gz,output/micro_fastq/micro_IG041_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out/IG041_map.bowtie2.bz2 --nproc 20
#33483050 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	96.3262576	
k__Bacteria	2	3.6737424	
k__Bacteria|p__Pseudomonadota	2|1224	2.851871	
k__Bacteria|p__Actinomycetota	2|201174	0.6276212	
k__Bacteria|p__Chloroflexota	2|200795	0.0951738	
k__Bacteria|p__Planctomycetota	2|203682	0.0529912	
k__Bacteria|p__Bacteroidota	2|976	0.0401219	
k__Bacteria|p__Myxococcota	2|2818505	0.0037759	
k__Bacteria|p__Bacteria_unclassified	2|	0.0018333	
k__Bacteria|p__Acidobacteriota	2|57723	0.000354	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	1.6784077	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	0.9064906	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.3789964	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.2669727	
k__Bacteria|p__Actinomycetota|c__CFGB5329	2|201174|	0.234707	
k__Bacteria|p__Chloroflexota|c__CFGB90239	2|200795|	0.0951738	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0529912	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.0245211	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	0.0140482	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.0134957	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.0037759	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.0018333	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0015527	
k__Bacteria|p__Actinomycetota|c__CFGB10042	2|201174|	0.0004221	
k__Bacteria|p__Acidobacteriota|c__Terriglobia	2|57723|204432	0.000354	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	1.6784077	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.841258	
k__Bacteria|p__Actinomycetota|c__CFGB5329|o__OFGB5329	2|201174||	0.234707	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.20913	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.2023846	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Streptosporangiales	2|201174|1760|85012	0.1082324	
k__Bacteria|p__Chloroflexota|c__CFGB90239|o__OFGB90239	2|200795||	0.0951738	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.064588	
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Gemmatales	2|203682|203683|2691355	0.0449371	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.0351643	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.0314758	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	2|201174|1760|85007	0.026015	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.0245211	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Micropepsales	2|1224|28211|1921567	0.0151868	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	0.0140482	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Sphingomonadales	2|1224|28211|204457	0.0139157	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Gaiellales	2|201174|1497346|1154584	0.0102227	
