#mpa_vJan25_CHOCOPhlAnSGB_202503
#/opt/homebrew/Caskroom/miniconda/base/bin/metaphlan output/micro_fastq/micro_IG059_R1.fastq.gz,output/micro_fastq/micro_IG059_R2.fastq.gz --input_type fastq --mapout output/metaphlan_out/IG059_map.bowtie2.bz2 --nproc 8
#33162582 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	97.0262267	
k__Bacteria	2	2.9737733	
k__Bacteria|p__Cyanobacteriota	2|1117	1.3090336	
k__Bacteria|p__Pseudomonadota	2|1224	1.2654688	
k__Bacteria|p__Actinomycetota	2|201174	0.3539521	
k__Bacteria|p__Bacteroidota	2|976	0.0239964	
k__Bacteria|p__Myxococcota	2|2818505	0.0148032	
k__Bacteria|p__Planctomycetota	2|203682	0.0065193	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae	2|1117|3028117	1.3090336	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	1.2582078	
k__Bacteria|p__Actinomycetota|c__CFGB5329	2|201174|	0.1804278	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.1735243	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0239964	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.0135541	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.0072609	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0065193	
k__Bacteria|p__Myxococcota|c__Myxococcia	2|2818505|32015	0.0012492	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	1.2352295	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae|o__Oscillatoriales	2|1117|3028117|1150	1.1623347	
k__Bacteria|p__Actinomycetota|c__CFGB5329|o__OFGB5329	2|201174||	0.1804278	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae|o__Chroococcidiopsidales	2|1117|3028117|1890505	0.1466989	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	0.0896279	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	0.0460904	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Propionibacteriales	2|201174|1760|85009	0.0338601	
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales	2|976|768503|768507	0.0239964	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales	2|1224|28211|204441	0.0201975	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Polyangiales	2|2818505||3031712	0.0135541	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	0.0072609	
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Isosphaerales	2|203682|203683|2691356	0.0065193	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Acetobacterales	2|1224|28211|3120395	0.0027808	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Kineosporiales	2|201174|1760|622452	0.002095	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Geodermatophilales	2|201174|1760|1643682	0.0018508	
