#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq_batch2/micro_IG045_R1.fastq.gz,output/micro_fastq_batch2/micro_IG045_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --mapout output/metaphlan_out_with_unclassified_batch2/IG045_map.bowtie2.bz2 --nproc 20
#35668014 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
UNCLASSIFIED	-1	96.9368325	
k__Bacteria	2	3.0631675	
k__Bacteria|p__Pseudomonadota	2|1224	1.9786144	
k__Bacteria|p__Bacteroidota	2|976	0.9429254	
k__Bacteria|p__Actinomycetota	2|201174	0.136988	
k__Bacteria|p__Bacteria_unclassified	2|	0.0041853	
k__Bacteria|p__Planctomycetota	2|203682	0.0004544	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	1.0410013	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	0.9427915	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	0.8825837	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0.1353671	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	0.0550293	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.0041853	
k__Bacteria|p__Actinomycetota|c__CFGB10042	2|201174|	0.0016209	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	0.0004544	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.0001338	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	0.9642	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	0.9427915	
