#mpa_vJan25_CHOCOPhlAnSGB_202503
#/global/home/users/ixchelgonzalezrmz/.conda/envs/metaphlan/bin/metaphlan output/micro_fastq/micro_IG061_R1.fastq.gz,output/micro_fastq/micro_IG061_R2.fastq.gz --input_type fastq --db_dir /global/scratch/users/ixchelgonzalezrmz/microbiome/database/mpa_vJan25_CHOCOPhlAnSGB_202503 -x mpa_vJan25_CHOCOPhlAnSGB_202503 --offline --verbose --skip_unclassified_estimation --mapout output/metaphlan_out/IG061_map.bowtie2.bz2 --nproc 20
#45815876 reads processed
#SampleID	Metaphlan_Analysis
#clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	98.77075	
k__Archaea	2157	1.22925	
k__Bacteria|p__Pseudomonadota	2|1224	81.06886	
k__Bacteria|p__Actinomycetota	2|201174	9.38588	
k__Bacteria|p__Bacteroidota	2|976	2.79823	
k__Bacteria|p__Cyanobacteriota	2|1117	2.66686	
k__Archaea|p__Nitrososphaerota	2157|651137	1.22925	
k__Bacteria|p__Planctomycetota	2|203682	1.03953	
k__Bacteria|p__Myxococcota	2|2818505	0.82823	
k__Bacteria|p__Verrucomicrobiota	2|74201	0.76676	
k__Bacteria|p__Firmicutes	2|1239	0.13304	
k__Bacteria|p__Bacteria_unclassified	2|	0.08336	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria	2|1224|28211	72.92989	
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	8.52791	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria	2|1224|1236	5.27147	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria	2|1224|28216	2.8675	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae	2|1117|3028117	2.66686	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia	2|976|117743	1.62289	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia	2|976|117747	1.11329	
k__Bacteria|p__Planctomycetota|c__Planctomycetia	2|203682|203683	1.03953	
k__Bacteria|p__Verrucomicrobiota|c__CFGB81405	2|74201|	0.76676	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified	2|2818505|	0.55114	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia	2|201174|1497346	0.54431	
k__Archaea|p__Nitrososphaerota|c__CFGB72910	2157|651137|	0.45639	
k__Archaea|p__Nitrososphaerota|c__CFGB93774	2157|651137|	0.44141	
k__Archaea|p__Nitrososphaerota|c__CFGB49577	2157|651137|	0.33145	
k__Bacteria|p__Myxococcota|c__Myxococcia	2|2818505|32015	0.27709	
k__Bacteria|p__Actinomycetota|c__CFGB5329	2|201174|	0.25461	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	0.12556	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.08336	
k__Bacteria|p__Bacteroidota|c__Cytophagia	2|976|768503	0.06204	
k__Bacteria|p__Actinomycetota|c__CFGB52786	2|201174|	0.05906	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.00748	
k__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Hyphomicrobiales	2|1224|28211|356	72.10327	
k__Bacteria|p__Pseudomonadota|c__Gammaproteobacteria|o__Pseudomonadales	2|1224|1236|72274	5.14484	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Pseudonocardiales	2|201174|1760|85010	4.91041	
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	2.8675	
k__Bacteria|p__Cyanobacteriota|c__Cyanophyceae|o__Oscillatoriales	2|1117|3028117|1150	2.66686	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Mycobacteriales	2|201174|1760|85007	1.87397	
k__Bacteria|p__Bacteroidota|c__Flavobacteriia|o__Flavobacteriales	2|976|117743|200644	1.62289	
k__Bacteria|p__Actinomycetota|c__Actinomycetes|o__Micrococcales	2|201174|1760|85006	1.39546	
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales	2|976|117747|200666	1.11329	
k__Bacteria|p__Planctomycetota|c__Planctomycetia|o__Gemmatales	2|203682|203683|2691355	1.03281	
k__Bacteria|p__Verrucomicrobiota|c__CFGB81405|o__OFGB81405	2|74201||	0.76676	
k__Bacteria|p__Myxococcota|c__Myxococcota_unclassified|o__Polyangiales	2|2818505||3031712	0.55114	
k__Bacteria|p__Actinomycetota|c__Thermoleophilia|o__Gaiellales	2|201174|1497346|1154584	0.51501	
k__Archaea|p__Nitrososphaerota|c__CFGB72910|o__OFGB72910	2157|651137||	0.45639	
k__Archaea|p__Nitrososphaerota|c__CFGB93774|o__OFGB93774	2157|651137||	0.44141	
